BusStopCode,RATIO,TOTAL,Description,Latitude,Longitude
84261,43.872877175674724,20417,St. Anthony's Cano Sch,1.33421994347974,103.94172824938414
46869,43.85618765756878,65620,Blk 628A,1.43507671767646,103.80054550817393
77039,43.81151759793659,124338,Bef Pasir Ris Ctrl,1.37159118708865,103.94834855629753
54181,43.79469110397205,97129,BLK 258,1.37053305192374,103.83653495602837
61009,43.75,17227,Blk 122,1.33521166697553,103.86663249997784
54411,43.72665754539067,38868,Blk 527,1.37235305596731,103.8542291670297
75381,43.721330275229356,5013,T5@TAMPINES,1.373188889,103.9266
53309,43.7037037037037,1746,Opp Raffles Instn,1.34849137843448,103.8452725001234
94051,43.691281947671484,14224,Opp Temasek Sec Sch,1.31710244970995,103.94737959133388
59521,43.587075158006954,56569,Yishun Sapphire,1.44003661278482,103.83171080846517
20231,43.569239866681,106827,Bef Hasanah Mque,1.32234407286907,103.7394439595661
63161,43.551797040169134,4074,Serangoon Swim Cplx,1.35717307747832,103.87530650239555
65531,43.536763877941674,25495,Blk 226A,1.4024,103.8936
44861,43.494805844119774,51661,BLK 636A,1.3866920101757,103.75877312173013
25249,43.48894348894349,584,Aft Tuas West Rd,1.33985499996776,103.64535166698558
17279,43.469924644401836,32176,Blk 723,1.30292494255611,103.76319287727786
59209,43.45526524148852,45296,Blk 272,1.43856611102095,103.84021166701386
28471,43.454237590232594,16097,Opp Blk 311,1.34811145616559,103.73224640616968
23011,43.36334591925646,9872,Carrier Transicold Pte Ltd,1.32240518497889,103.69250829071932
27129,43.357829282080274,7608,Opp Nanyang Ave,1.35733217246828,103.69516041986128
67569,43.3238107067445,23078,Blk 432A,1.39504999232889,103.87700000087196
53391,43.25864400231795,29666,Opp Blk 203,1.35444291744538,103.84696320325273
27301,43.23198569209771,60865,Blk 978,1.34045284969365,103.69439784182157
94031,43.22735865268947,41672,The Summit,1.31504670788151,103.94089937209914
43579,43.211551980004685,146683,Bt Gombak Stn,1.35911715344895,103.75166771394562
45111,43.190184049079754,2334,Opp Kranji War Memorial,1.42170099129292,103.75566245596836
44601,43.16732256751255,10550,Blk 413,1.38213337099986,103.76845044698479
31151,43.15118133062762,9876,Aft Lim Chu Kang Rd,1.37363227377286,103.69596747862987
59072,43.061314972746004,274270,Yishun Stn Exit E,1.429383056,103.8354931
53381,43.0274318534658,214657,Bishan Nth Shop Mall,1.35830432828214,103.84496212009292
10321,42.98817465130382,18863,Aft Margaret Dr,1.29428332949691,103.81587839882768
44649,42.98297821687894,12012,Blk 541A CP,1.38207041321308,103.76296296396666
24369,42.96675191815857,3913,Dyna-Mac Engrg Svcs,1.30077687663858,103.66698326196405
17309,42.78131634819533,5380,West Coast View,1.29537083302023,103.7652455560114
11171,42.760584773115625,37596,Opp Blk 7B,1.30535666699303,103.79479722196947
46531,42.741646421601814,71682,Blk 173,1.43240249999047,103.77751138903017
29121,42.736185383244205,6406,Opp Clp Intl,1.30670185792468,103.73955130573647
11269,42.6486845014371,32260,Opp Holland Village,1.31256112590195,103.79453796697418
46711,42.59475056878087,25697,Bef Admiralty Rd West,1.45470160187201,103.80084970775462
42171,42.546937796173,23764,Signature Pk Condo,1.34261833302181,103.77026361103131
63391,42.5047317270272,67010,Blk 639,1.3708774514093,103.88018734514235
14089,42.48633879781421,1043,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
10479,42.483108108108105,6748,Aft Tanglin Rd,1.29668100002552,103.81547381025995
68101,42.464221824686945,6371,Rolls Royce Pte Ltd,1.40378584520974,103.86344710129676
21279,42.449999999999996,8547,Assyakirin Mque,1.33491282590378,103.71952517818409
40321,42.387515842839036,17975,Dulwich College,1.35174487949103,103.73947152056856
40369,42.362637362637365,2591,Opp Blk 438A,1.3576342194572,103.74139552039492
43691,42.35892939772533,58454,Blk 190,1.34490189049397,103.74605567060456
84529,42.31216916553502,102701,Blk 109,1.33213305553955,103.93431305555218
20051,42.30870192938706,21685,Cycle & Carriage,1.32258708167298,103.74754428861822
42021,42.30047625920046,9860,Aft Maple Ave,1.33254537683925,103.79237058676013
28051,42.22933878737318,52851,Big Box,1.33228999677029,103.74574002371804
67251,42.21734413241491,56365,Compassvale Stn Exit A,1.39442862205324,103.9003121852631
25399,42.1875,91,Aft Pioneer Rd,1.32923865523658,103.63794454078865
64441,42.18020362856924,37146,Hougang G. Shop Mall,1.37980640697067,103.88818499902484
55221,41.99661069172701,9217,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938
58131,41.94915254237288,3350,Aft Assyafaah Mque,1.4562533329966,103.82045999997707
92239,41.868257975671334,92718,Blk 45,1.30438002120698,103.91266110940761
76311,41.80896027049873,16776,Blk 460/Opp Tampines JC,1.35791501506433,103.95535655821823
73021,41.796875,363,LP 223R12,1.37990824811851,103.91860651287472
43741,41.73101673101673,4405,Bt View Sec Sch,1.34650419288551,103.75185667801935
92179,41.73009095971784,15270,Aft Duku Rd,1.30803621256234,103.90349800941955
43829,41.680960548885075,9912,Symphony Hts,1.35685805598526,103.767370833003
64211,41.67450611476952,3012,Aft Hougang Ave 7,1.36219637653141,103.89765089844938
53341,41.521544088890934,61518,Blk 407,1.36355638900203,103.83394166697735
45141,41.47727272727273,249,Aft W'Lands Rd,1.42484086207371,103.75684069951173
91049,41.33095008937165,10279,Bef Fort Rd,1.30069808015377,103.88643299699929
44599,41.3270202828076,22088,Bet Blks 801B/801C,1.37551323792473,103.7421877620434
43581,41.32196831041154,27025,Blk 347,1.36251939522797,103.75138384429646
44521,41.314487632508836,19996,Blk 280,1.38085185530408,103.74260886969472
60061,41.30351827825689,18515,Aft Infineon,1.32276521075674,103.87402134422791
47011,41.233260666459046,4535,Bef W'Lands Waterfront Pk,1.45076766255392,103.77863124035153
28261,41.18058796080261,6051,Aft S'pore Science Ctr,1.33614236992322,103.73489878344925
43751,41.16263756937259,15007,Opp Blk 443D,1.3558055559742,103.73652916703305
96289,41.15032227792458,114312,Changi General Hosp,1.34005496226354,103.94838106593957
21159,41.127583108715186,6283,Sin Soon Huat,1.31868562417111,103.72042922086165
97121,41.1225658648339,2464,Bef Old Tampines Rd,1.36480128195808,103.96765175009287
47661,41.11111111111111,4064,Blk 788E,1.44445189092675,103.80275437815418
44251,41.10520562403408,187169,Blk 604,1.38030076722264,103.76231669235113
54631,41.035630224819414,17377,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312
44791,40.98434004474273,12604,West View Pr Sch,1.38372439268243,103.76068878232401
67351,40.97076023391813,12053,Blk 321 CP,1.38995158321899,103.89134430221003
22219,40.95895977245022,6938,Aft Neythal Rd,1.32764556072381,103.70260743188996
65429,40.919333032897704,3127,Greendale Pr Sch,1.39678724110144,103.912022758935
10381,40.908237943328956,30036,Opp Blk 48,1.28906972186602,103.82559411728036
59721,40.87107008941448,4884,Blk 816,1.41153711897875,103.83367988105842
81161,40.80512717804927,35152,blk 56,1.31054638768125,103.88318148792811
24209,40.80152671755725,3689,Aft Gul Lane,1.31523764085318,103.65986932009741
77081,40.77294685990338,1457,Aft Pasir Ris Dr 3,1.38026998386867,103.94265250854711
81151,40.74573983465497,16684,Kong Hwa Sch,1.31153305600814,103.88784583298123
45099,40.718732314657615,4973,Aft Jln Bumbong,1.41341731294698,103.75591307485898
67701,40.70024427125741,12096,AFT BLK 467B,1.3984935,103.877445
67541,40.66295833806334,12391,Hockey Stadium,1.39478256874239,103.88633251190507
65349,40.63613452680977,16183,Blk 272C,1.40222088604884,103.90077963354756
10429,40.63055062166963,12668,Blk 54,1.2892779060127,103.81404805422201
24219,40.57507987220447,2640,Precision Products,1.31822701576325,103.66267154250265
83129,40.57221647707687,16312,Aft Ji Xiang Ct,1.31306365118709,103.91061094817724
27519,40.571509407271186,9937,Opp Blk 974,1.34004285535929,103.69292404819555
54571,40.555671175858485,67537,Blk 532,1.37425472964633,103.85491933752174
80049,40.48133872332424,104601,Aft Sims Way,1.31077707819718,103.87363663982293
60221,40.452197249245216,104672,BLK 73/GEYLANG BAHRU STN,1.32212380559601,103.87081431318353
26071,40.43859649122807,1601,UNIFINE STAR PETROCHEM,1.320508,103.637024
58411,40.41705792831007,43365,Blk 404A CP,1.45461200191848,103.81658372927154
40199,40.413293566254794,6591,Opp Raffles Girls' Sch,1.31258333303153,103.83191222199584
12201,40.37800687285223,26961,Logishub @ Clementi,1.32670826856501,103.76399509585458
23259,40.35807534502052,3763,Bef Shipyard Rd,1.31139556205987,103.6836649596919
67389,40.35272717686447,53240,Blk 317B,1.39424377787036,103.88869095686496
81131,40.15402612595047,14377,Opp Grandlink Sq,1.31431505362846,103.89221613925537
21541,40.115667718191375,2665,Jurong Futsal Ctr,1.33138075779669,103.71986360869532
10059,40.100196035722064,25728,Opp Blk 149,1.27739664167497,103.83275178077875
21169,40.09283434870902,4829,Jurong JC,1.35074356093462,103.71275812568066
46721,40.082554855529004,6448,Bef W'Lands Ind Pk E7,1.45248916519346,103.80178758846797
65321,39.99206112930436,14107,Kadaloor Stn Exit B,1.39942700000453,103.91659300001999
84649,39.978339350180505,19387,Opp Blk 24,1.32477805597156,103.92314916696681
18121,39.91992132621523,19919,Opp Ayer Rajah Ind Est,1.29751168042934,103.7854209482613
46859,39.89902824172487,36855,Blk 608A,1.4362025834102,103.79739593537928
53269,39.87512656091799,8289,Bishan Stadium,1.35335792415265,103.8511190167485
59359,39.807623064657164,27180,Blk 322,1.42844102693712,103.84071821797886
67731,39.77829726264987,18536,Bef Sengkang East Dr,1.38018738604916,103.90138066955191
59159,39.76311633619933,159302,Blk 151,1.43055466220788,103.8346706884974
48089,39.686684073107045,535,Upp Seletar Reservoir,1.40560991243809,103.80795339830527
16149,39.66671414328443,9806,NUS Fac Of Architecture,1.29781833402646,103.76994027003138
22189,39.62445280700407,36361,Pioneer Junction,1.33369710730493,103.69666289847902
75109,39.55407221990451,30106,Blk 888,1.35115140327554,103.93102423699943
76441,39.45172824791419,7020,OPP BLK 345,1.35219503409437,103.96105194447786
97041,39.37603403450721,23588,Ballota Pk Condo,1.35785139360852,103.96938267040976
24021,39.35581278309008,2769,Meritor Heavy Veh Systems,1.32185257239826,103.67087977752024
44049,39.3417575156921,33743,Opp Ten Mile Junction Stn,1.38103523807931,103.7608578414621
47811,39.29045284107298,24146,W'Lands Sunny Food,1.46237692251291,103.80898707919847
76349,39.27495048652372,16174,Dunman Sec Sch,1.3603851367314,103.95556569101933
40239,39.26704867451672,88468,Aft Tanglin CC,1.32255443038995,103.82620193736967
77251,39.25337687397952,18763,Blk 713,1.38223834152443,103.93864433688064
67371,39.24393810162057,45711,Blk 313 CP,1.39259972198676,103.88713972197542
84449,39.185190531177824,38571,Blk 509,1.33322170084132,103.93155200621871
66309,39.10203813712298,42383,Blk 112,1.36927306510786,103.8719488184558
82121,39.09814323607427,13110,Dunman View,1.30965150589688,103.8965764453886
26209,39.09090909090909,918,MSD,1.32692000001177,103.63175333302223
14519,39.06099545107414,41881,Resorts World Sentosa,1.25352193438281,103.82570322127442
65231,38.98650467145988,36149,Riviera Stn Exit B,1.3942824799683,103.91576531457447
57079,38.93505172121417,24579,Khatib Camp,1.42443860227619,103.82566793061787
10331,38.910401922820135,20806,Bef Bt Merah Ctrl,1.28136306628839,103.81834423228645
16099,38.88324873096447,21888,SIT Dover,1.30061249997689,103.77815138886747
44129,38.87812191465243,37979,Opp Blk 113,1.37741713631203,103.75092697249079
40261,38.70967741935484,430,LP 52,1.34130384192273,103.82706642150467
63309,38.686931659393345,64513,Opp Paya Lebar Girls' Sch,1.35205944401441,103.88581055600547
46581,38.61967694566813,11328,Opp Blk 146,1.4364411890996,103.77379636706418
14129,38.60091186764553,279978,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
92229,38.51369038270248,52915,Blk 53,1.30515730682962,103.9162015914584
97111,38.45177664974619,5455,Bef Toh Cl,1.36331111102284,103.97038833297182
50201,38.43721770551039,58235,Shaw Plaza,1.32490472200696,103.85096555600265
67059,38.404726735598224,53409,Seletar Hills Est,1.38705245959807,103.87298447808229
23269,38.246159828893646,7110,Exxon Mobil,1.312406285462,103.6857799047387
22539,38.17546090273363,8694,Jurong West Pr Sch,1.33919523713654,103.69838678279567
45169,38.10444874274662,714,Opp Eurokars Ctr,1.40316333179329,103.75459594317567
76301,38.1019115421268,24636,Blk 283,1.34907001187678,103.95354386528878
24501,38.095238095238095,145,Bef Tuas Flyover,1.32424896848956,103.66479791875364
84101,38.07942020232523,45725,Opp Blk 49,1.32298200464523,103.94421518494586
76051,37.98893702908393,181857,Our Tampines Hub,1.35313809279079,103.9412639409046
42201,37.849579147434156,5077,Bef Toh Tuck Rise,1.33939353535638,103.76383096590918
49189,37.830569251456744,6150,Aft Kranji Rd,1.43646977071566,103.753734543128
97031,37.75561375160194,24723,Aft Jln Bena,1.35474723326023,103.96851979269732
54341,37.74851536276788,16005,Opp Blk 504,1.37462142095238,103.84782467173312
14369,37.73617412278183,23984,The Interlace,1.28153635758335,103.80365927155157
22251,37.6367121434209,24414,Blk 665A,1.34073333303053,103.70265666700926
24339,37.54305396096441,2396,Hong Hang Bldg,1.30840666698801,103.66899333300486
53351,37.53895906076441,58692,Ai Tong Sch,1.36080972198475,103.83211750001261
77069,37.46817394846726,13498,Opp Ris Grandeur,1.37414972830656,103.94081177255107
67331,37.42637063887631,6066,Blk 200B,1.38676807101072,103.89252149146469
26369,37.369207772795214,5514,See Hup Seng,1.2984699944142,103.62308583345813
16211,37.27272727272727,302,Wharves Bldg,1.27941861098854,103.78357583299086
81199,37.27165586328815,9318,BEF OLD AIRPORT RD,1.30862937328019,103.8906311270188
64199,37.2093023255814,59,Bef TPE,1.37918375863113,103.91568109069192
14349,37.18606535241696,20320,Blk 59,1.27579029839825,103.81339813671549
46769,37.13980045119427,58966,Blk 666,1.43935103379454,103.79735798460473
77131,37.11367911851653,10204,Blk 502,1.3755835643888,103.94652128223
22011,37.030014086033155,25293,Jurong Bird Pk,1.32129797964322,103.7077550377112
96021,36.717241379310344,4956,Opp Expo Halls 1/2/3,1.33397805603359,103.95663722202137
26101,36.62551440329218,332,BASF STH EAST ASIA,1.326868,103.638144
81231,36.57967324421812,6437,Opp Kh Plaza,1.31389305598354,103.88189611100506
84201,36.53220280918122,127532,BEDOK RESVR STN EXIT A,1.33660054449421,103.93309401156243
59469,36.48217222586505,126968,Blk 419,1.42357927683882,103.84747960044407
25631,36.46408839779006,247,CONTAINER CONNECTIONS,1.290329,103.631397
59431,36.45457758925416,38603,Blk 630,1.41778095290053,103.8376666508758
80219,36.447415973979034,7551,Natl Stadium,1.30674381370885,103.875264139574
62229,36.43703875131785,53059,The Minton,1.35108999372692,103.88212234368397
98081,36.421845574387945,3622,Aft Jln Batalong,1.36189974501014,103.96453090144483
76541,36.3816889632107,26098,Citylife@ Tampines,1.36023180021367,103.94053134805151
50079,36.24125874125874,7793,Opp Carlisle Rd,1.31583941661931,103.84693372586678
52499,36.20593795174024,24498,St. Michael's Ter,1.32603759751245,103.85537211273478
76171,36.181747773331615,10550,Blk 266,1.35177947844792,103.95042351024047
29091,36.07946651847735,9795,Opp Sia Huat,1.29941886215176,103.75254392626566
59751,36.045137898724896,33395,Opp The Shaughnessy,1.41725535689777,103.84590800002533
94061,36.03116883116883,13093,Kew Green Condo,1.31843666702467,103.95138333302127
96159,36.02744948532215,14272,Blk 254,1.34192167463909,103.9517629482475
22361,36.00441095386878,14800,Blk 641,1.34077805602959,103.69587277801652
45451,35.907488551378776,41252,Blk 293,1.3779238888638,103.73970805552322
47591,35.801772496431774,81826,Blk 680,1.43973872693624,103.8025081158021
45109,35.74181117533718,1409,Bef Jln Bumbong,1.41785797439114,103.75478033541316
71109,35.71599187865759,22727,Maha Bodhi Sch,1.32831828375817,103.90256616022272
22351,35.65611295841165,28150,Opp Blk 717,1.34277421893699,103.69803382884736
76181,35.63988530633741,46359,Blk 216,1.35384110037439,103.95308027923268
93159,35.63885955649419,2569,Cable Ski Pk,1.3077547570517,103.93132371442206
21599,35.57483104530489,140827,Blk 117,1.33468356164521,103.72268493639599
62139,35.57464869684398,183987,S'Goon Stn Exit A/Blk 413,1.3490461240579,103.87341165935781
67439,35.53652392947103,13452,Blk 291A,1.39549374900087,103.89737027918684
59449,35.47792020082918,71237,Opp Naval Base Pr Sch,1.41552972203074,103.83953916700452
27391,35.464832017880845,38789,Blk 857,1.34842706557746,103.6963119899037
29051,35.40945790080738,1174,Opp Caltex S'pore,1.30462052831604,103.74284927023315
20139,35.38008105120963,22048,Opp Angliss Bldg,1.31584166892255,103.75204376675156
26141,35.37675606641124,1060,Smarty,1.32668624650782,103.6402558570377
81089,35.3656723813299,218556,Aljunied Stn,1.31628194302502,103.88202243551633
28221,35.22837706511176,5566,Opp Intl Business Pk,1.32761805004,103.74494173101616
28131,35.051546391752574,131,Bef Jurong Lodge 1B,1.35278565732347,103.7305039062986
28661,34.94626957322689,21976,Opp Jurong East Warehse,1.33665522766949,103.74951999566713
99041,34.79727861054262,24370,Aft Changi Golf Course,1.38779999993686,103.98547333334741
85101,34.78260869565217,16554,Aft Bedok Rd,1.32931499760121,103.95071705887575
40189,34.69809816033846,99651,Newton Stn Exit B,1.31223181292182,103.83816095637219
62071,34.69264591775153,31246,BARTLEY STN EXIT A,1.34252980960729,103.88002892732668
82119,34.69012762387905,67438,Tg Katong Cplx,1.31619210726015,103.8940879247112
58289,34.65722055245456,18817,Opp Sembawang Sec Sch,1.44485960840447,103.81627162679553
10349,34.615708251291636,79990,Blk 116,1.2849833405097,103.82104149555396
70359,34.59057071960297,2712,Aft Kallang Sector,1.32768812063773,103.87256886396422
42169,34.55821910199729,60566,Opp Blk 19,1.34038575681297,103.77366130505683
46749,34.54994705259442,19059,Opp Seagate,1.44598746959694,103.80719081852185
40229,34.518023724519175,58401,Aft Stevens Stn,1.31980673102836,103.82570665178494
80029,34.511506132010474,19523,Bef Kg Bugis,1.3094187398083,103.86753497349068
75161,34.44493647171033,39469,Blk 855,1.35324997143303,103.93456070784656
46371,34.38284280173397,17670,Blk 406,1.42917208793815,103.77253170053454
93199,34.27201917315758,4482,Opp Mandarin Gdns,1.30794833296674,103.92628500000932
96199,34.27113702623907,9211,Opp Blk 224,1.34304235304377,103.9579441304978
42131,34.22053231939163,4589,Aft Lantana Ave,1.32858335781449,103.79421797943384
90059,34.21686746987952,557,S'pore Swim Club,1.297578611,103.8791081
44801,34.1269528944158,34083,Opp Blk 628,1.38503510909651,103.75908340599958
16019,34.11006262226105,109006,Haw Par Villa Stn,1.28278078585184,103.78217614858187
17161,34.108600521753765,127489,Blk 455,1.31240993603605,103.76685476875124
78261,34.076242432306564,20153,Opp Ripple Bay,1.37865831081472,103.9606174383779
75079,34.07554483997542,28361,Blk 819,1.34858249441921,103.9370121634589
60119,34.01004288700675,186546,Opp Boon Keng Stn,1.31880431510648,103.86409707876385
82131,33.99331704154406,26867,Opp Maranatha Hall,1.30955979607535,103.90034889101835
64371,33.95835491557029,12931,Opp Punggol CC,1.37447444021165,103.89289427356103
25461,33.824733824733826,1634,Aft Tuas West Ave,1.32944826490136,103.63291879027565
54449,33.78170984923716,14819,Opp Blk 507,1.3746081045073,103.85088955053739
58379,33.72457593054104,33268,Opp Blk 325,1.44428574142951,103.81900511225648
23281,33.603896103896105,2469,Aft Pioneer Rd,1.30650617564734,103.6789673712784
11229,33.48623853211009,10185,Les Jardins De Holland,1.31060065879064,103.80522542227166
65469,33.47343140198139,8892,Blk 310B,1.40982305558831,103.90097793657458
70161,33.41016353857974,36465,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214
64089,33.37492202121023,8552,OPP HOUGANG 1,1.376101,103.8802
60199,33.34825152063796,65550,Boon Keng Stn/Blk 22,1.3179530560114,103.8612788890282
44481,33.33333333333333,4820,Blk 223,1.38184295668756,103.74495854313909
49031,33.32400671516508,4765,Opp Crown Alliance Industries,1.41631604671773,103.75124374338
63051,33.32070600780088,95023,Serangoon JC,1.36415166798646,103.8891427848695
21451,33.315772143562725,40488,Blk 206,1.34524833302487,103.71473000001441
22341,33.256139335166694,55240,Blk 673C,1.34491616105023,103.70103326346653
46509,33.25202693417617,38787,Marsiling Pk,1.43804390195153,103.7709643228368
59711,33.212739235570886,71065,Blk 672C,1.41817682642167,103.84279331124482
59571,33.17718677143597,61693,Opp Northbrooks Sec Sch,1.42072559126348,103.84373330710623
18311,33.135540287320424,4263,Blk S12,1.29743814797617,103.77792133383952
64011,33.07969563476171,29907,Naung Ct,1.36756333302324,103.8927594439902
75201,33.02732797823962,31300,Blk 835,1.35078500992301,103.93353377368994
59781,33.00376647834275,2825,Bef Blk 469B,1.4232168633454,103.85125812567784
28149,32.98969072164948,129,Opp Jurong Lodge 1B,1.35405977108138,103.72912055580257
75271,32.81118272551739,48836,Blk 721,1.36024833439953,103.93601495043112
10439,32.771977096665545,7884,OPP ENABLING VILLAGE,1.28747956947939,103.81418936580334
44031,32.757284711194444,277553,Aft Bt Panjang Stn,1.37785685552262,103.76232373807855
27521,32.748876974351546,9161,Blk 986 CP,1.3368089664846,103.69406174421559
45171,32.61484098939929,3753,Sri Arasakesari Sivan Tp,1.40600808717869,103.75535627770704
46199,32.533184152977675,26060,Blk 120,1.43955043252866,103.78065534399263
96449,32.49879634087626,2752,SUTD,1.33980186622645,103.96388189995498
82231,32.46180963572268,4509,Opp City Plaza,1.3142010130892,103.8936761363468
20251,32.43873978996499,11350,Bef Teban Gdns Rd,1.31975500989852,103.74447102076279
84671,32.379562043795616,13602,Aft Blk 156,1.31759333301805,103.94509555597209
22549,32.34022104757328,5508,Opp Blk 655 CP,1.33463563122766,103.69795361380136
71021,32.32128696046222,11680,Opp Comfort Test Ctr,1.33655775095595,103.89468782549605
43739,32.200822332828395,12218,Blk 217,1.34646078257571,103.75454805492608
21509,32.1912013536379,9375,Opp Meiji Seika,1.33115639068272,103.70998723220183
44621,32.14514681369406,92754,Opp Concord Pr Sch,1.37922934454518,103.73710050197961
76119,32.07210200606388,31799,Opp Blk 945,1.35188664573357,103.94009028016603
18221,32.043010752688176,614,NUH,1.29630067771211,103.78346553393848
20289,32.01650943396226,17912,The Japanese Sec Sch,1.31248801817062,103.75503415636196
21589,31.985178672360735,42032,Opp Blk 65,1.33246568746472,103.72345805167676
15099,31.97707736389685,2303,Natl Leadership Inst,1.28305620100972,103.78789349372825
59219,31.958429167731495,77453,Opp Blk 288,1.44045526236363,103.83757625759554
84451,31.951321523496002,97801,BEDOK NTH STN EXIT A,1.33643884822286,103.91798074534464
40179,31.917247483128662,11924,Env Bldg,1.31133173990881,103.83686949960516
54251,31.908831908831907,1389,Aft Grandeur 8,1.37689002832989,103.84617199453344
58481,31.842502400878036,9610,Opp Wellington Pr Sch,1.45305905176825,103.82267933798676
44119,31.786178509532064,24333,Blk 204,1.38048445565999,103.74930565785152
52309,31.7228103946102,20529,Opp Blk 35,1.33390300713051,103.85467626312281
64329,31.702383818926076,27348,Rio Vista,1.37240520198465,103.90067635112096
31179,31.683168316831683,798,Aft Jln Berseri,1.37234403223499,103.70355081890855
83319,31.654170571696344,16857,Aft Lor J Telok Kurau,1.31268833645873,103.90714010649674
96081,31.63418290854573,3512,Grace Independent Ch,1.33650217158472,103.95548614472102
20181,31.621274582685682,19476,Ayer Rajah CC,1.32048478912567,103.74745845796298
14389,31.465714167047388,63306,Opp Blk 109,1.27428160509375,103.82500895193466
58241,31.455865494841422,17201,Sembawang Int,1.44722064601498,103.82018490260376
27281,31.414611802427668,17214,Hall 1,1.34565500002282,103.68780555602468
54581,31.412855571271415,41809,Blk 574,1.37105833303092,103.85665833302312
53401,31.315616797900265,16010,Guangyang Sec Sch,1.3454166669782,103.85048888897714
22591,31.20600438208009,56290,Blk 670A,1.34425833334291,103.70329583335823
77359,31.18941088739746,7037,Blk 564,1.36808803474125,103.95001861343128
26389,31.122448979591837,4112,Bef Tuas Sth Ave 5,1.29055080908937,103.62453377233186
10359,31.093422706325928,15646,Aft Tiong Bahru Rd,1.28723833324362,103.82259298997768
18301,31.066398390342055,6514,Lim Seng Tjoe Bldg (LT 27),1.29738521493261,103.7809269856724
49011,31.05590062111801,3165,Opp Kim Hock Corp Pte Ltd,1.41051803168987,103.75228251770571
26021,31.05134474327628,536,Bef Tuas Ave 13,1.3172613938167,103.64693086349153
18159,30.984042553191486,3940,One-North Stn/Galaxis,1.3003468994065,103.78858368998314
80039,30.901682439537332,9959,Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651483
99111,30.819092516205064,2220,Changi Golf Club,1.39175111102446,103.98415750002044
65629,30.80260303687636,603,Samudera Stn Exit A,1.41645968650579,103.90252132088521
81141,30.778833483598028,18857,Versailles Condo,1.31200805596649,103.89035749999957
96291,30.718203852532213,30741,Blk 223,1.34193564484603,103.95772034392319
93109,30.658591975775927,1726,Bef Frankel Pl,1.31278666699062,103.91998638901408
40301,30.637636080870916,19320,Blk 451A,1.35332581027753,103.74287381027882
10459,30.627062706270625,3958,Blk 72,1.28754723360397,103.81639920301684
27321,30.586110655064854,39770,Blk 949,1.34403944399659,103.6917308330011
94021,30.548014077425844,12983,Bef Sennett Rd,1.31475174256228,103.93834590911955
45159,30.517423442449843,1236,Multistates Trading,1.40081444400002,103.75410111097352
21579,30.42752480756747,28128,Jurong Sec Sch,1.33013472279057,103.72318086110512
43561,30.28404344193818,3119,Opp Bt Gombak Stadium,1.35745163479028,103.75287425796093
52501,30.27587678269575,79381,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827
21349,30.275229357798167,568,Beecham Pte Ltd,1.33506459808859,103.70924473268514
46311,30.201149425287355,9062,Blk 18,1.44234108679072,103.78051008341868
21381,30.040964952207556,14285,ST. JOSEPH'S HME,1.34964653409442,103.70860707694338
13191,30.005104645227153,38202,Bef Orchard Blvd,1.30266053145965,103.82987799248593
83271,29.88156696021865,4277,Aft Swan Lake Ave,1.31928964158986,103.92588543589487
48039,29.85781990521327,822,LP 159,1.41075606597918,103.78320916874394
17099,29.82731554160126,38042,YALE-NUS COLLEGE,1.3078304704809,103.77165274445558
58179,29.805137289636846,5862,Opp Sembawang Corp Industries,1.45855645310428,103.82350997035716
17211,29.78777915367864,30395,Bet Blks 315/318,1.31828806129678,103.7658972301256
85051,29.684635130179686,7073,Aft Jln Chempaka Kuning,1.32956968334939,103.94880115987219
21609,29.680062426843545,99711,Opp Blk 364,1.33775166774993,103.72102625466782
58221,29.62931902046293,15457,Blk 339 CP,1.44859264769928,103.81706577986397
80299,29.543307086614174,4113,Opp Blk 82,1.31954835158003,103.87197222899434
30019,29.514149762083647,10343,Opp Tengah Air Base,1.37333306785344,103.71365844785454
56259,29.458274136759528,20958,Horizon Gdns,1.376844443968,103.83484027799092
54601,29.454399033621904,12860,Townsville Pr Sch,1.35942138902131,103.85514583300495
50191,29.39222088560463,45176,Bef Balestier Plaza,1.32604500002988,103.84902388888725
29029,29.307066549054202,65966,Bef Penjuru Cl,1.3136694444723,103.73497081366901
96049,29.276033215615154,54177,UPP CHANGI STN/SUTD,1.33960072702716,103.96108261504965
67659,29.2749658002736,945,Aft Sengkang West Rd,1.38980594691547,103.87074360172006
76519,29.22777611493565,17270,BET BLKS 524B/523D,1.35920624506603,103.93921870101352
10289,29.223404255319146,12147,Opp SIS Bldg,1.2918699745378,103.81440639448375
59189,29.206984762540316,46468,Blk 245,1.43425361497792,103.84204166750071
29119,29.134487350199734,4849,Comfortdelgro Engrg,1.30075962146214,103.74720096588953
78139,29.078994829866538,21471,Opp Pasir Ris Pr Sch,1.37321804486777,103.9639885558376
15131,29.03912426515305,12731,Kent Ridge Stn,1.29254343742409,103.78448903561744
46381,28.850715158484867,17927,Opp W'Lands Ind Pk D St 1,1.42907427878851,103.76676266569542
