PATH,TOTAL_TRIPS,BusStopCode
11519/15049,8075,15049
58161/59073,8074,59073
59091/59121,8071,59121
12099/17179,8070,17179
59073/67009,8066,67009
96121/76101,8066,76101
42091/43819,8063,43819
12129/11369,8062,11369
85079/85099,8062,85099
28501/28091,8060,28091
40231/44269,8059,44269
28091/21671,8059,21671
96129/96149,8057,96149
20129/28009,8055,28009
46229/46009,8054,46009
58211/46749,8045,46749
57119/59073,8044,59073
22009/45009,8043,45009
84281/84039,8038,84039
10161/10191,8037,10191
45009/45361,8036,45361
82061/92239,8031,92239
28009/28521,8025,28521
70221/81089,8024,81089
28091/21579,8018,21579
43009/43169,8015,43169
28551/28009,8015,28009
45421/44031,8010,44031
59159/59201,8007,59201
95109/59079,8006,59079
20261/28009,8006,28009
53121/53179,8004,53179
27159/22009,8003,22009
50019/40019,7996,40019
46009/47671,7992,47671
28009/21561,7986,21561
81111/81141,7980,81141
44009/44581,7980,44581
63039/63291,7979,63291
10049/10017,7976,10017
41021/41041,7973,41041
58009/58401,7971,58401
65259/65431,7968,65431
10041/10071,7967,10071
45321/45371,7961,45371
59009/59249,7957,59249
27231/22529,7956,22529
28031/28051,7952,28051
64009/64579,7952,64579
81119/70271,7951,70271
62221/66359,7950,66359
10599/10169,7950,10169
28541/28091,7945,28091
46841/46008,7941,46008
44219/44731,7941,44731
27141/22009,7940,22009
64009/63399,7935,63399
84009/93131,7934,93131
54261/66421,7932,66421
60121/60251,7931,60251
10091/10111,7931,10111
58211/47629,7924,47629
43311/43009,7923,43009
59161/59121,7921,59121
11151/11161,7921,11161
75089/75329,7921,75329
22009/28099,7919,28099
14381/14141,7913,14141
46069/46171,7909,46171
66359/63289,7908,63289
52171/52341,7904,52341
14141/15051,7900,15051
67409/64461,7898,64461
50199/50038,7895,50038
85109/85099,7894,85099
59401/59009,7893,59009
50089/40019,7881,40019
65069/65029,7873,65029
67409/65439,7867,65439
53009/53251,7866,53251
84039/84569,7866,84569
84599/84009,7865,84009
10009/14279,7865,14279
83062/84031,7862,84031
59569/59331,7862,59331
98319/75009,7858,75009
54248/54019,7852,54019
94039/84031,7852,84031
44009/30039,7852,30039
96041/97031,7849,97031
76141/65191,7837,65191
59073/95109,7836,95109
66359/62039,7833,62039
11169/11519,7826,11519
43571/30129,7819,30129
56059/54009,7819,54009
53121/53051,7811,53051
59009/58011,7810,58011
20239/17179,7807,17179
65199/95129,7800,95129
17021/17171,7796,17171
43199/42159,7795,42159
45139/44029,7794,44029
14119/14389,7792,14389
50059/40019,7788,40019
47041/58119,7784,58119
53369/53009,7783,53009
12109/17171,7780,17171
44539/44099,7780,44099
65029/64381,7778,64381
44351/43069,7777,43069
64069/64009,7777,64009
24009/24389,7774,24389
11051/11161,7772,11161
59072/59421,7768,59421
63099/64009,7766,64009
54248/55131,7755,55131
77009/78161,7754,78161
68119/68029,7753,68029
28091/21219,7744,21219
96121/75009,7744,75009
58251/47619,7743,47619
11149/11519,7737,11519
59049/59039,7736,59039
67559/59041,7733,59041
23049/22529,7732,22529
43189/17179,7729,17179
24009/24239,7723,24239
28571/28091,7723,28091
60179/60119,7721,60119
70031/61031,7714,61031
82069/82009,7714,82009
52009/52351,7714,52351
84009/84701,7713,84701
75051/75009,7709,75009
76109/96161,7706,96161
77321/77311,7706,77311
63019/62139,7704,62139
58211/46479,7699,46479
66009/64481,7697,64481
22009/44029,7694,44029
46779/46181,7692,46181
28521/22009,7690,22009
40041/40111,7683,40111
75009/76449,7682,76449
41081/42031,7679,42031
46779/46008,7679,46008
19039/19081,7678,19081
55509/54199,7676,54199
95131/95061,7674,95061
46009/46181,7672,46181
46691/46651,7672,46651
66339/53231,7664,53231
44739/44261,7658,44261
59031/59041,7654,59041
64009/64249,7648,64249
14249/14161,7647,14161
77009/78099,7646,78099
64499/55509,7645,55509
16039/16019,7638,16019
59073/59619,7635,59619
84009/84311,7630,84311
47819/46009,7616,46009
63389/54269,7614,54269
78229/77321,7613,77321
17189/17179,7612,17179
78229/77009,7610,77009
64541/64351,7605,64351
43009/43379,7604,43379
28091/21069,7600,21069
75009/76109,7592,76109
20029/17179,7590,17179
52539/52481,7587,52481
28091/21691,7585,21691
58511/59072,7581,59072
25691/25701,7580,25701
44009/45411,7578,45411
40109/40019,7576,40019
46731/58219,7570,58219
55301/55211,7566,55211
44251/44261,7566,44261
64009/63349,7560,63349
75009/63241,7560,63241
67601/66499,7560,66499
54009/56051,7557,56051
59061/59079,7555,59079
22009/27231,7554,27231
76081/76101,7554,76101
55509/55029,7554,55029
67009/67139,7554,67139
60179/60221,7552,60221
11361/11389,7550,11389
95209/65191,7550,65191
59072/59339,7539,59339
81081/70349,7539,70349
62261/64009,7538,64009
53009/53391,7537,53391
84009/84149,7536,84149
76141/75271,7529,75271
77009/77261,7528,77261
59239/59419,7524,59419
59261/57119,7518,57119
28669/28009,7513,28009
65199/95151,7512,95151
76039/96129,7505,96129
50069/40189,7501,40189
40101/50021,7498,50021
50189/52009,7488,52009
54221/54241,7484,54241
46009/84009,7484,84009
63389/62139,7479,62139
55509/66461,7471,66461
84051/85091,7471,85091
75259/62071,7464,62071
59051/59079,7463,59079
76191/76181,7461,76181
17171/28639,7460,28639
10009/14249,7458,14249
52059/52481,7456,52481
82009/82029,7455,82029
82061/72071,7454,72071
28299/28341,7453,28341
59331/59079,7445,59079
19019/11189,7442,11189
64009/64081,7438,64081
16011/16061,7432,16061
52009/52161,7431,52161
15221/16011,7430,16011
66491/67609,7428,67609
44809/44639,7424,44639
46008/46011,7422,46011
53121/53141,7422,53141
42151/43181,7422,43181
65059/67409,7420,67409
46009/46921,7419,46921
46179/46069,7419,46069
46289/46009,7418,46009
84009/84341,7417,84341
10389/10169,7413,10169
71091/83109,7408,83109
46771/46921,7397,46921
46009/46221,7395,46221
59419/59429,7382,59429
59561/59401,7374,59401
17041/17251,7374,17251
10191/10291,7373,10291
45009/44791,7372,44791
46009/47581,7370,47581
75009/59111,7369,59111
71201/71169,7369,71169
81111/92229,7369,92229
27419/22009,7369,22009
44531/44439,7369,44439
77039/78069,7367,78069
75009/76259,7367,76259
58219/58511,7366,58511
44099/44009,7365,44009
44009/44569,7362,44569
66439/54009,7361,54009
82049/82029,7357,82029
65191/65071,7356,65071
75159/75081,7347,75081
46009/76149,7347,76149
22529/22519,7346,22519
42151/42181,7346,42181
11141/11161,7339,11161
45009/44291,7335,44291
43759/28341,7333,28341
21501/22009,7327,22009
17179/12071,7325,12071
47611/59073,7324,59073
72069/71099,7324,71099
30021/44251,7324,44251
10161/10239,7322,10239
59421/59449,7322,59449
55509/64119,7321,64119
46008/46579,7316,46579
52409/52009,7311,52009
27389/22499,7310,22499
64331/64009,7309,64009
30031/44251,7304,44251
54009/53209,7299,53209
77009/78059,7296,78059
53059/53029,7295,53029
52189/52079,7287,52079
43041/43061,7287,43061
84239/84201,7286,84201
43571/43831,7286,43831
64321/64009,7281,64009
60059/80109,7270,80109
52009/52141,7267,52141
54009/54589,7261,54589
27409/22521,7252,22521
45279/44031,7251,44031
50169/52009,7249,52009
46859/46008,7239,46008
14281/14129,7237,14129
83101/72021,7235,72021
22141/22009,7232,22009
64111/55509,7230,55509
76209/75009,7225,75009
65041/67009,7221,67009
82069/82029,7217,82029
76091/76031,7215,76031
46771/57119,7215,57119
76089/75009,7212,75009
17161/17171,7209,17171
46009/46401,7206,46401
22369/22009,7206,22009
92161/81129,7201,81129
54009/54451,7195,54451
66381/54371,7193,54371
46009/46881,7192,46881
59009/59291,7190,59291
28331/28461,7183,28461
44269/44009,7178,44009
53381/53341,7178,53341
46009/46709,7177,46709
46069/47041,7173,47041
21661/28091,7171,28091
11369/19059,7160,19059
17171/17061,7151,17061
28099/21599,7151,21599
59379/59161,7151,59161
44259/44009,7150,44009
84301/84451,7144,84451
10341/10201,7133,10201
44539/27109,7132,27109
84239/84351,7129,84351
77009/77181,7128,77181
55131/55189,7121,55189
66009/63011,7121,63011
54299/53231,7118,53231
75231/84009,7114,84009
68021/68111,7108,68111
70119/52009,7107,52009
42151/43009,7104,43009
21561/21591,7095,21591
58009/58531,7093,58531
67379/67401,7092,67401
63369/66359,7092,66359
59561/59631,7087,59631
78111/77321,7086,77321
84449/84009,7086,84009
27101/44531,7085,44531
59311/59561,7085,59561
67199/67009,7079,67009
81181/92179,7068,92179
64009/66589,7064,66589
55139/54241,7062,54241
64119/66351,7056,66351
46399/46008,7051,46008
67009/65061,7049,65061
84009/84339,7049,84339
52169/52559,7046,52559
21631/28091,7046,28091
57021/59079,7046,59079
67009/67671,7044,67671
59231/57119,7042,57119
43009/43581,7041,43581
59073/59449,7041,59449
57119/59159,7037,59159
47621/58219,7036,58219
63209/66359,7033,66359
22009/43349,7033,43349
52291/52559,7031,52559
21391/22009,7027,22009
44009/44181,7025,44181
75359/76191,7025,76191
84009/84591,7019,84591
55151/55189,7018,55189
76071/76101,7017,76101
11169/11071,7017,11071
14259/10009,7013,10009
59073/59559,7010,59559
66009/64101,7007,64101
22401/22009,7006,22009
54379/66389,7005,66389
63039/63029,7002,63029
67251/67009,6992,67009
22009/21509,6991,21509
80101/60191,6981,60191
44869/44639,6978,44639
67009/67371,6977,67371
83011/83062,6976,83062
59051/59139,6976,59139
10009/14399,6974,14399
52009/70121,6973,70121
28279/28009,6971,28009
15041/15051,6969,15051
46009/46301,6967,46301
65389/65009,6966,65009
63031/63249,6966,63249
45009/45421,6965,45421
75219/75009,6965,75009
76241/95109,6965,95109
77009/77289,6963,77289
22009/28509,6963,28509
44079/43579,6960,43579
72019/82009,6957,82009
21421/28409,6953,28409
46009/46801,6952,46801
54009/54449,6952,54449
78121/77009,6947,77009
54289/54248,6946,54248
26461/25429,6935,25429
60159/60161,6934,60161
78091/77009,6929,77009
80101/60229,6928,60229
53239/54371,6928,54371
28339/28631,6926,28631
14141/15041,6926,15041
83062/84571,6919,84571
45411/44009,6912,44009
54009/66389,6909,66389
70271/70281,6909,70281
85091/85101,6907,85101
96041/96061,6903,96061
43681/43009,6902,43009
46009/46811,6900,46811
76339/75009,6897,75009
46009/47071,6893,47071
46349/46009,6893,46009
70211/81089,6892,81089
84031/85061,6891,85061
10231/10169,6889,10169
46769/46009,6886,46009
10399/14141,6886,14141
82032/84031,6882,84031
63059/66351,6881,66351
98099/76039,6880,76039
64571/64381,6877,64381
96129/96169,6873,96169
96429/85099,6871,85099
59079/57111,6866,57111
45009/44771,6861,44771
22009/27159,6860,27159
58009/58521,6859,58521
60269/52089,6851,52089
60229/60159,6850,60159
40181/50229,6847,50229
76239/76039,6840,76039
18071/28009,6839,28009
68119/46009,6830,46009
59079/58011,6828,58011
27389/22599,6823,22599
54009/54271,6822,54271
21591/21449,6819,21449
45131/46031,6807,46031
84219/84039,6807,84039
45329/45269,6805,45269
53169/53231,6804,53231
46771/58301,6802,58301
50179/52009,6801,52009
59081/59561,6799,59561
66009/64471,6794,64471
67601/64621,6791,64621
23181/22009,6789,22009
28009/28649,6788,28649
27419/22521,6788,22521
55509/55229,6784,55229
67009/67239,6782,67239
17079/17049,6781,17049
10161/10181,6779,10181
10139/10009,6778,10009
98019/75009,6773,75009
58009/58501,6771,58501
92231/92049,6769,92049
81181/92101,6766,92101
75009/76291,6765,76291
43009/40321,6762,40321
72019/83062,6761,83062
59239/59399,6760,59399
75009/64541,6757,64541
21439/22009,6756,22009
22009/27281,6756,27281
52009/52509,6754,52509
58219/58269,6753,58269
60229/60161,6753,60161
96069/96049,6750,96049
75009/75099,6748,75099
16011/16041,6746,16041
66351/67059,6746,67059
28009/28409,6745,28409
85099/84081,6743,84081
52009/60159,6742,60159
58309/46779,6741,46779
44281/44531,6738,44531
65149/65251,6738,65251
44009/45401,6736,45401
80071/81011,6736,81011
75351/65009,6734,65009
11161/11351,6732,11351
70269/81111,6730,81111
77169/77009,6730,77009
10161/14291,6727,14291
46529/46381,6727,46381
59639/59429,6726,59429
43571/44071,6722,44071
17171/20249,6720,20249
21581/22009,6715,22009
43571/43581,6711,43581
76141/75351,6710,75351
59111/58011,6709,58011
63301/62139,6708,62139
84041/85091,6706,85091
54248/54229,6704,54229
59111/46009,6703,46009
76039/76099,6703,76099
64389/64431,6698,64431
60261/61021,6695,61021
83062/84551,6690,84551
46779/46669,6689,46669
96129/96161,6684,96161
46359/46009,6683,46009
27461/22009,6683,22009
95029/76061,6682,76061
76031/98011,6681,98011
43009/43489,6674,43489
66351/66049,6672,66049
45071/45131,6668,45131
59631/59009,6667,59009
54009/66431,6664,66431
63249/75009,6661,75009
76199/75271,6661,75271
22009/27171,6654,27171
16891/17171,6650,17171
63099/63241,6644,63241
76069/95029,6644,95029
44269/44731,6638,44731
72069/83109,6637,83109
46009/46451,6637,46451
53339/53231,6629,53231
52009/52369,6628,52369
44269/44779,6628,44779
93029/92049,6626,92049
59569/59111,6626,59111
46009/46311,6622,46311
95129/76061,6622,76061
44531/30049,6622,30049
11191/17171,6619,17171
43341/22009,6619,22009
22431/22009,6617,22009
64479/55509,6613,55509
44471/44009,6613,44009
65199/77009,6612,77009
67409/67489,6609,67489
64481/64009,6597,64009
84121/84009,6587,84009
52479/52009,6586,52009
44121/44029,6586,44029
81111/81161,6586,81161
21441/28409,6579,28409
40011/40031,6576,40031
55201/55509,6566,55509
59719/59429,6561,59429
68111/95109,6561,95109
76189/76199,6557,76199
55231/55189,6556,55189
76031/78051,6553,78051
80279/90069,6553,90069
92041/93021,6551,93021
63371/64009,6550,64009
22021/22009,6549,22009
20341/17171,6544,17171
17379/17179,6543,17179
60229/60261,6542,60261
28469/28339,6539,28339
84009/67009,6538,67009
67591/67601,6538,67601
66371/63361,6537,63361
76211/76221,6536,76221
24009/23359,6536,23359
52361/52179,6532,52179
64129/66359,6532,66359
45359/45321,6531,45321
21599/21569,6526,21569
54009/54291,6524,54291
55151/55509,6515,55509
76081/76031,6512,76031
22009/22159,6511,22159
75009/76411,6511,76411
64009/64071,6509,64071
57129/75009,6509,75009
84009/84639,6506,84639
24709/26151,6502,26151
84021/84009,6495,84009
63391/64009,6494,64009
10481/10599,6493,10599
22289/22009,6490,22009
28409/28499,6490,28499
27261/22529,6490,22529
54621/53231,6489,53231
14141/14161,6487,14161
75031/75009,6485,75009
59119/75009,6484,75009
27429/22521,6477,22521
28009/28039,6476,28039
25421/26299,6476,26299
22009/44141,6470,44141
63241/54009,6469,54009
59059/75009,6469,75009
66351/63201,6468,63201
46069/46581,6465,46581
54209/54241,6464,54241
11169/10119,6462,10119
59051/59009,6460,59009
64429/64381,6459,64381
28091/21231,6459,21231
84021/84119,6459,84119
22011/22009,6457,22009
53121/53041,6452,53041
64019/63039,6450,63039
42151/43419,6450,43419
46179/46149,6446,46149
20039/17179,6440,17179
75009/77289,6436,77289
52059/52189,6436,52189
27369/22009,6436,22009
77331/65191,6433,65191
95129/59041,6432,59041
28461/22009,6430,22009
15169/14129,6430,14129
54659/54399,6430,54399
20299/17049,6426,17049
21259/22009,6425,22009
45329/45319,6423,45319
44399/44251,6422,44251
54009/53189,6421,53189
78081/78069,6419,78069
46911/46779,6418,46779
92049/83101,6418,83101
45269/44031,6417,44031
11141/11151,6413,11151
10329/10209,6405,10209
66429/54269,6404,54269
66381/54381,6404,54381
58251/58289,6399,58289
27231/22009,6398,22009
59429/59009,6396,59009
59439/59429,6396,59429
44261/40239,6395,40239
65009/65459,6389,65459
43669/43009,6389,43009
57129/59073,6389,59073
24269/24009,6388,24009
83101/71079,6386,71079
51059/51049,6384,51049
58371/58259,6384,58259
84231/84059,6383,84059
43579/43009,6383,43009
78069/95109,6375,95109
12109/17179,6375,17179
65199/77339,6371,77339
13139/10161,6371,10161
67009/65071,6370,65071
28009/28291,6369,28291
43009/43739,6368,43739
65009/65551,6367,65551
68029/55189,6366,55189
14141/11511,6364,11511
55509/54209,6363,54209
14141/17041,6362,17041
65199/75231,6355,75231
46771/47671,6355,47671
84009/93049,6354,93049
22009/21619,6354,21619
10161/10359,6350,10359
47521/46639,6342,46639
82099/92041,6342,92041
44101/44009,6339,44009
54531/53231,6334,53231
62271/64009,6330,64009
66331/64009,6326,64009
83101/63099,6325,63099
10391/10018,6325,10018
21449/22491,6323,22491
63099/63079,6322,63079
52009/60139,6322,60139
44021/45131,6321,45131
22599/22499,6320,22499
75279/76191,6318,76191
59049/55031,6313,55031
83062/84561,6309,84561
43231/43271,6309,43271
76329/75009,6306,75009
59261/46779,6305,46779
47069/46521,6296,46521
10379/14141,6292,14141
77351/77171,6290,77171
28401/28541,6286,28541
70051/66009,6285,66009
65191/65171,6282,65171
46009/75009,6275,75009
17259/17049,6270,17049
77009/78219,6270,78219
27451/27431,6264,27431
76101/76421,6263,76421
40011/50011,6262,50011
46289/46008,6259,46008
47589/46009,6259,46009
17211/17009,6259,17009
43279/43239,6258,43239
92041/84031,6258,84031
17171/43009,6256,43009
11511/10209,6255,10209
17179/19019,6254,19019
17239/17049,6254,17049
64009/64601,6247,64601
83101/71089,6246,71089
28651/17179,6242,17179
52201/52559,6241,52559
53201/54009,6239,54009
59009/59299,6238,59299
46471/58219,6238,58219
45009/45261,6235,45261
53121/53369,6228,53369
59041/59009,6227,59009
28009/21779,6226,21779
83081/84009,6226,84009
11161/11401,6226,11401
59009/60081,6224,60081
77321/77069,6217,77069
67449/46009,6214,46009
59131/59561,6214,59561
77269/77009,6212,77009
92071/84009,6209,84009
63301/66359,6199,66359
27439/27459,6193,27459
10201/10321,6191,10321
44539/44109,6190,44109
75239/65191,6185,65191
10599/10421,6184,10421
78141/77009,6182,77009
44619/44639,6181,44639
67141/67009,6179,67009
24581/23491,6177,23491
54609/53231,6176,53231
55509/55111,6175,55111
11169/10299,6163,10299
10041/14141,6162,14141
44131/44029,6159,44029
84009/75239,6157,75239
43389/43319,6156,43319
59041/59111,6153,59111
45411/44031,6150,44031
66009/66319,6149,66319
75009/75219,6149,75219
53381/54241,6148,54241
59239/59389,6148,59389
84009/75341,6147,75341
24709/25549,6147,25549
46779/46071,6145,46071
84249/84201,6145,84201
53041/53369,6144,53369
76141/76541,6140,76541
46571/46009,6139,46009
11519/14129,6138,14129
59079/58339,6138,58339
44691/44771,6137,44771
54621/54009,6134,54009
46009/46119,6134,46119
76101/76241,6128,76241
83062/84009,6128,84009
54309/54269,6127,54269
10089/10169,6126,10169
28401/21429,6125,21429
52559/52299,6123,52299
46561/46009,6116,46009
75009/84479,6115,84479
24009/23201,6114,23201
28511/21449,6114,21449
92049/92241,6113,92241
63109/62139,6109,62139
17179/17029,6109,17029
75009/76111,6105,76111
75009/46779,6102,46779
28399/21599,6099,21599
57111/46779,6098,46779
45061/46009,6096,46009
46008/46341,6083,46341
60159/60139,6081,60139
41051/41071,6080,41071
55509/67051,6077,67051
77289/77009,6076,77009
80279/91099,6076,91099
46229/46639,6074,46639
81119/70211,6073,70211
14009/14501,6073,14501
52151/52161,6072,52161
96309/96351,6067,96351
50221/60199,6067,60199
45259/44009,6066,44009
14199/10169,6066,10169
60121/60241,6064,60241
60051/60121,6063,60121
52189/52049,6060,52049
67009/67101,6060,67101
28039/17009,6059,17009
82029/81119,6055,81119
59073/65069,6055,65069
53121/53151,6054,53151
59479/59041,6053,59041
76109/76089,6052,76089
67601/64409,6051,64409
75009/59061,6050,59061
41071/41081,6050,41081
55039/59041,6050,59041
46529/46111,6048,46111
64409/64381,6044,64381
10091/11161,6042,11161
11519/15059,6041,15059
17171/43181,6037,43181
78069/76039,6036,76039
17369/16229,6034,16229
46771/46811,6033,46811
22009/22189,6033,22189
84409/84451,6030,84451
84039/84139,6029,84139
82081/81129,6028,81129
84031/84229,6026,84229
17009/17041,6024,17041
28401/28561,6022,28561
76089/75059,6022,75059
75009/98311,6013,98311
22009/22299,6011,22299
54009/56021,6007,56021
76031/76241,6007,76241
28099/28529,6007,28529
46008/46589,6004,46589
84499/84471,6000,84471
28009/43349,6000,43349
46009/46261,5999,46261
66479/55509,5997,55509
22181/22009,5997,22009
76359/76319,5997,76319
50031/50171,5995,50171
24009/27519,5994,27519
59231/59009,5993,59009
52099/50038,5991,50038
28501/22009,5990,22009
72079/71099,5990,71099
96309/65191,5989,65191
65191/68119,5989,68119
42091/42111,5985,42111
47599/47671,5984,47671
14141/28009,5983,28009
77281/63039,5982,63039
54579/54269,5979,54269
65191/65439,5970,65439
82061/83129,5969,83129
50209/52009,5966,52009
44259/22009,5965,22009
46009/47821,5964,47821
59009/59369,5963,59369
46481/58219,5961,58219
82061/83011,5960,83011
75009/59051,5960,59051
58211/46469,5959,46469
58091/58211,5958,58211
43009/40351,5957,40351
76109/96129,5955,96129
59072/59431,5955,59431
14399/14009,5953,14009
77029/76191,5949,76191
52009/60081,5940,60081
82071/81189,5940,81189
44009/44109,5937,44109
17009/20331,5936,20331
50031/50201,5935,50201
71091/72061,5933,72061
82061/83151,5930,83151
45009/44281,5930,44281
20331/17171,5926,17171
66009/52059,5926,52059
43191/43419,5924,43419
75009/76081,5921,76081
52009/52261,5921,52261
75231/75009,5919,75009
84031/96259,5915,96259
21529/22009,5915,22009
60159/52009,5909,52009
64009/62271,5908,62271
81149/81129,5907,81129
65009/65469,5906,65469
10009/14339,5906,14339
54261/64009,5904,64009
68111/65199,5899,65199
54181/54191,5896,54191
22009/21589,5896,21589
76181/76421,5896,76421
66009/67059,5893,67059
96219/84009,5892,84009
82061/71111,5892,71111
84009/92221,5891,92221
58331/59073,5890,59073
59009/59709,5887,59709
46009/67441,5887,67441
54241/54281,5886,54281
84241/85091,5885,85091
64009/63059,5884,63059
66009/66409,5882,66409
64549/63249,5881,63249
46009/45069,5881,45069
14159/14129,5880,14129
81119/80229,5880,80229
84349/84009,5876,84009
46649/46009,5871,46009
13121/40181,5867,40181
77331/75359,5866,75359
27441/22009,5859,22009
23219/24009,5855,24009
59091/59201,5854,59201
44041/46101,5853,46101
52009/52129,5846,52129
65009/65331,5844,65331
77331/75009,5844,75009
52389/52059,5838,52059
61101/61099,5835,61099
50221/60121,5835,60121
75009/95061,5834,95061
28009/28251,5833,28251
77009/77369,5831,77369
46771/46821,5830,46821
54261/63381,5830,63381
65461/65009,5829,65009
77319/77009,5829,77009
75329/75081,5827,75081
58219/59529,5826,59529
84031/75009,5825,75009
76101/76199,5818,76199
17279/17009,5818,17009
54009/54031,5817,54031
54589/66389,5816,66389
30031/44009,5814,44009
75009/76529,5813,76529
66381/54009,5809,54009
53239/53391,5807,53391
78211/77321,5804,77321
24461/24009,5803,24009
22151/22009,5803,22009
64409/63039,5794,63039
59461/59689,5793,59689
17009/12039,5793,12039
64231/64009,5792,64009
81081/70171,5788,70171
30041/44539,5786,44539
60121/70101,5784,70101
10181/10201,5784,10201
59073/57079,5783,57079
40329/43009,5781,43009
26261/25439,5781,25439
15159/14129,5775,14129
83101/63109,5775,63109
44739/44221,5772,44221
21211/28099,5771,28099
66009/63051,5770,63051
54231/54241,5766,54241
65009/65079,5764,65079
40181/50991,5762,50991
17121/17009,5761,17009
28391/28519,5760,28519
