PATH,TOTAL_TRIPS,BusStopCode
84009/84431,1277,84009
43009/43301,1277,43009
84369/71089,1277,84369
84409/84309,1277,84409
76059/96109,1277,76059
52391/52321,1277,52391
67491/67009,1277,67491
66109/54379,1277,66109
14471/15049,1276,14471
17101/42059,1276,17101
98091/78101,1276,98091
54009/92041,1276,54009
10169/14319,1276,10169
17149/16099,1276,17149
77079/75009,1276,77079
43421/43581,1276,43421
76239/96251,1276,76239
22009/27399,1276,22009
21581/28099,1276,21581
41029/40019,1276,41029
63109/64201,1275,63109
50279/80011,1275,50279
57071/59009,1275,57071
10369/14519,1275,10369
54391/67049,1275,54391
24559/24009,1275,24559
46559/46069,1275,46559
59111/46289,1275,59111
84021/84149,1275,84021
17171/28501,1275,17171
60161/84451,1274,60161
54571/55201,1274,54571
11169/10471,1274,11169
52441/52279,1274,52441
67189/59041,1274,67189
44801/44301,1273,44801
63101/72039,1273,63101
92129/92099,1273,92129
77201/75359,1273,77201
48131/48019,1273,48131
67479/67281,1273,67479
55341/55189,1273,55341
45009/44231,1273,45009
44311/44609,1273,44311
76051/75351,1273,76051
17179/11071,1273,17179
27139/28409,1273,27139
59339/59009,1273,59339
84669/84201,1273,84669
83181/83321,1272,83181
44301/44639,1272,44301
14031/10091,1272,14031
43379/43409,1272,43379
23331/24009,1272,23331
67121/63039,1272,67121
22469/23011,1272,22469
44009/49011,1272,44009
64611/54289,1271,64611
66389/62129,1271,66389
64039/63281,1271,64039
54009/60119,1271,54009
42051/17099,1271,42051
93061/94031,1271,93061
66071/62131,1271,66071
19011/28659,1271,19011
75081/76199,1271,75081
78051/65191,1271,78051
20011/28009,1271,20011
76249/76149,1270,76249
65069/67121,1270,65069
84419/84309,1270,84419
57111/58429,1270,57111
71091/72019,1270,71091
64421/65011,1270,64421
17259/16891,1270,17259
65431/67411,1270,65431
65199/75289,1270,65199
28511/21161,1270,28511
45279/45319,1270,45279
76221/95061,1270,76221
40011/54031,1270,40011
43701/43319,1270,43701
60121/66371,1270,60121
46539/46121,1269,46539
42311/43311,1269,42311
98099/76149,1269,98099
76421/76271,1269,76421
75239/75351,1269,75239
28251/28341,1269,28251
67471/67261,1269,67471
67449/65161,1269,67449
64389/65179,1269,64389
58121/58169,1269,58121
85091/96071,1269,85091
28331/28521,1269,28331
14219/10009,1269,14219
67609/76149,1268,67609
76131/76141,1268,76131
19031/12071,1268,19031
41041/41081,1268,41041
64359/54248,1268,64359
54189/54391,1268,54189
64549/84361,1268,64549
65171/63249,1268,65171
84009/76091,1268,84009
43181/28401,1268,43181
77071/78109,1268,77071
75351/77279,1268,75351
59761/59009,1268,59761
44111/44689,1267,44111
70211/81111,1267,70211
14131/14331,1267,14131
55179/54049,1267,55179
78049/77009,1267,78049
84061/95109,1267,84061
43699/28511,1267,43699
84031/96421,1267,84031
76069/85079,1267,76069
71071/84361,1267,71071
52231/66009,1267,52231
59079/58101,1267,59079
22009/27451,1267,22009
76109/75349,1267,76109
58361/58311,1267,58361
57121/46009,1267,57121
27199/22481,1267,27199
77059/95151,1267,77059
67441/63219,1266,67441
63019/66371,1266,63019
78229/78101,1266,78229
28481/28651,1266,28481
72151/84539,1266,72151
11331/42011,1266,11331
81129/62051,1266,81129
91059/80159,1266,91059
52329/60221,1265,52329
55509/54019,1265,55509
66109/66349,1265,66109
84049/83101,1265,84049
44461/44031,1265,44461
43341/28249,1265,43341
90061/91091,1265,90061
84009/96249,1265,84009
10099/10381,1264,10099
75231/84219,1264,75231
10379/10369,1264,10379
76071/76421,1264,76071
64481/67449,1264,64481
80051/84031,1264,80051
67041/62189,1264,67041
78221/98099,1264,78221
24009/24179,1264,24009
44521/44689,1264,44521
28659/43409,1264,28659
72031/71089,1264,72031
76221/76449,1263,76221
45291/45321,1263,45291
67009/54009,1263,67009
53321/53351,1263,53321
67049/67491,1263,67049
95129/95159,1263,95129
46009/59259,1263,46009
10041/14121,1263,10041
66111/66271,1263,66111
22251/27301,1263,22251
28229/18079,1263,28229
58119/59119,1263,58119
27409/22239,1263,27409
44311/44341,1263,44311
81119/62041,1263,81119
71119/71109,1262,71119
53039/52009,1262,53039
65029/64549,1262,65029
82033/76101,1262,82033
54391/67079,1262,54391
53319/53009,1262,53319
75251/76051,1262,75251
45131/46521,1262,45131
84041/76051,1262,84041
81089/81031,1262,81089
64389/64579,1262,64389
16049/16111,1262,16049
67009/47619,1262,67009
63341/63091,1262,63341
84041/84661,1262,84041
44259/45361,1261,44259
59251/59191,1261,59251
76079/65009,1261,76079
14129/13051,1261,14129
40019/92061,1261,40019
85069/85019,1261,85069
28441/43691,1261,28441
65439/65149,1261,65439
63051/64051,1261,63051
43499/44261,1261,43499
64349/63389,1260,64349
76069/96109,1260,76069
22009/23409,1260,22009
92231/92059,1260,92231
14119/84009,1260,14119
47521/46979,1260,47521
53389/53269,1260,53389
76081/95029,1260,76081
26041/24709,1260,26041
46529/47071,1260,46529
47041/58161,1260,47041
84289/84239,1260,84289
64449/63341,1260,64449
54009/68031,1260,54009
40119/40019,1259,40119
76191/97049,1259,76191
11521/10189,1259,11521
92151/93061,1259,92151
46009/58229,1259,46009
10149/13191,1259,10149
53231/66071,1259,53231
11539/11519,1259,11539
14141/16081,1258,14141
81171/92101,1258,81171
52059/52259,1258,52059
92049/82059,1258,92049
40181/52129,1258,40181
22009/27209,1258,22009
77281/59009,1258,77281
66491/64449,1258,66491
67399/67489,1258,67399
82009/92229,1258,82009
81171/82081,1257,81171
65141/59079,1257,65141
28441/28621,1257,28441
65141/67591,1257,65141
97049/84039,1257,97049
85079/85069,1257,85079
57089/59239,1257,57089
40229/40199,1257,40229
64041/67139,1257,64041
27369/27459,1256,27369
43531/28249,1256,43531
58149/46009,1256,58149
43379/43271,1256,43379
44139/28341,1256,44139
76109/96261,1256,76109
28511/28389,1256,28511
28639/28451,1255,28639
43509/42319,1255,43509
46781/46791,1255,46781
44399/44141,1255,44399
70281/66351,1255,70281
24009/21421,1255,24009
54009/95109,1255,54009
53051/56021,1255,53051
53009/53051,1255,53009
52009/63211,1255,52009
78069/78101,1255,78069
76191/76231,1255,76191
55139/54231,1255,55139
17189/17159,1254,17189
50231/60199,1254,50231
17179/43131,1254,17179
75059/84039,1254,75059
64071/66109,1254,64071
58341/58019,1254,58341
96289/84349,1254,96289
63371/64559,1254,63371
21181/22009,1254,21181
66061/62131,1254,66061
92139/92129,1253,92139
10191/11141,1253,10191
58111/47099,1253,58111
84621/75051,1253,84621
28561/28499,1253,28561
66381/54601,1253,66381
55209/54049,1253,55209
65561/65259,1253,65561
18119/19031,1253,18119
42161/43181,1253,42161
76141/78089,1253,76141
43839/44009,1253,43839
84501/72019,1253,84501
18129/15139,1253,18129
97019/84069,1253,97019
66499/54289,1253,66499
97019/76199,1253,97019
14281/14201,1253,14281
59429/59051,1253,59429
54351/67401,1253,54351
65809/54399,1253,65809
82049/70251,1252,82049
11081/11111,1252,11081
21569/22009,1252,21569
47801/59259,1252,47801
70211/61031,1252,70211
11041/11111,1252,11041
59073/67541,1252,59073
65141/96289,1252,65141
78101/77201,1252,78101
64019/63059,1252,64019
61011/62131,1252,61011
54009/71091,1252,54009
46549/46101,1252,46549
75339/75101,1252,75339
27271/27131,1252,27271
55209/54241,1252,55209
58051/59072,1252,58051
57071/57111,1252,57071
43329/45009,1252,43329
54391/66521,1252,54391
57051/59079,1251,57051
73049/71071,1251,73049
28069/28039,1251,28069
84059/84211,1251,84059
67129/65061,1251,67129
75231/96301,1251,75231
77191/77201,1251,77191
28509/28291,1251,28509
14129/82061,1251,14129
28671/28189,1251,28671
52009/60039,1251,52009
52231/64009,1251,52231
53089/53059,1251,53089
50031/51021,1251,50031
71161/72071,1251,71161
11419/11161,1250,11419
76069/76101,1250,76069
84131/84031,1250,84131
67009/46009,1250,67009
56029/54241,1250,56029
22009/44151,1250,22009
46591/46339,1250,46591
11119/11209,1250,11119
84239/75089,1249,84239
54659/54248,1249,54659
44289/44241,1249,44289
47041/58129,1249,47041
60251/80109,1249,60251
44699/44649,1249,44699
80091/81211,1249,80091
20179/17049,1249,20179
52071/92049,1249,52071
46009/44069,1249,46009
54011/54571,1248,54011
14121/17171,1248,14121
15049/14169,1248,15049
44041/45301,1248,44041
92279/92049,1248,92279
28009/43409,1248,28009
28431/29019,1248,28431
75221/76131,1248,75221
62111/66009,1248,62111
28091/21179,1248,28091
52279/50038,1248,52279
83101/66339,1248,83101
95149/65191,1248,95149
61039/81099,1248,61039
80101/52321,1248,80101
64071/64381,1248,64071
43019/42089,1247,43019
40181/52109,1247,40181
52009/75009,1247,52009
77179/65191,1247,77179
10381/13191,1247,10381
46769/46069,1247,46769
50239/50119,1247,50239
91091/82061,1247,91091
84359/76141,1247,84359
28091/21129,1247,28091
66351/64399,1247,66351
58241/58019,1247,58241
66009/66181,1247,66009
98059/76039,1247,98059
42161/22009,1246,42161
82009/71139,1246,82009
76359/76241,1246,76359
44241/44351,1246,44241
27451/22459,1246,27451
62219/63289,1246,62219
10199/14249,1246,10199
71089/63349,1246,71089
27121/30021,1246,27121
98019/76199,1246,98019
14041/10191,1246,14041
23019/22529,1246,23019
40339/43361,1245,40339
70141/71041,1245,70141
75081/84231,1245,75081
67441/66499,1245,67441
72051/67009,1245,72051
59109/59689,1245,59109
84579/82049,1245,84579
75009/98081,1245,75009
99041/95131,1245,99041
59249/59579,1245,59249
70039/81111,1245,70039
64529/64479,1245,64529
52181/62131,1245,52181
70131/70279,1245,70131
64339/54269,1245,64339
58419/58251,1245,58419
96169/96321,1245,96169
46281/46791,1244,46281
58019/59049,1244,58019
58259/58511,1244,58259
76269/76429,1244,76269
76059/84219,1244,76059
99041/95061,1244,99041
92049/54009,1244,92049
75009/96291,1244,75009
43341/28401,1244,43341
93021/93071,1243,93021
63351/63281,1243,63351
96251/84069,1243,96251
46009/60081,1243,46009
67481/67009,1243,67481
67181/67601,1243,67181
75009/98071,1243,75009
55179/54009,1242,55179
98019/76149,1242,98019
67401/67731,1242,67401
75129/63241,1242,75129
11049/11019,1242,11049
76101/98091,1242,76101
84069/84351,1241,84069
14501/14279,1241,14501
84499/84461,1241,84499
71071/82009,1241,71071
82069/81049,1241,82069
16169/17161,1241,16169
46009/46008,1240,46009
50029/50259,1240,50029
54248/53159,1240,54248
52079/42089,1240,52079
43389/28511,1240,43389
46221/65199,1240,46221
17009/43829,1240,17009
42219/43009,1240,42219
63249/75121,1239,63249
28099/21179,1239,28099
76089/65009,1239,76089
14041/14279,1239,14041
11419/11459,1239,11419
70281/63289,1239,70281
25479/25429,1239,25479
47039/46009,1239,47039
17171/28011,1238,17171
11021/52181,1238,11021
54241/64079,1238,54241
28301/20201,1238,28301
77029/77039,1238,77029
60069/46009,1238,60069
46009/59149,1238,46009
43171/43531,1238,43171
60139/60099,1238,60139
44269/44029,1238,44269
95019/65191,1238,95019
66379/62229,1238,66379
46549/46069,1238,46549
46009/52081,1238,46009
17151/28009,1237,17151
44579/44689,1237,44579
10189/10149,1237,10189
13141/13191,1237,13141
84061/76051,1237,84061
67261/76149,1237,67261
66451/64119,1237,66451
17009/28281,1237,17009
10339/14161,1237,10339
28511/27341,1237,28511
10361/13191,1237,10361
13089/10161,1237,13089
28541/28499,1237,28541
46088/46551,1237,46088
10371/10191,1237,10371
60011/80109,1237,60011
10209/10381,1237,10209
17009/43819,1236,17009
70221/60219,1236,70221
22469/23501,1236,22469
75341/76061,1236,75341
66481/65149,1236,66481
43341/28511,1236,43341
52509/52201,1236,52509
78101/77331,1236,78101
46009/95029,1236,46009
67491/65021,1236,67491
14009/10169,1236,14009
45451/44119,1236,45451
43171/43341,1236,43171
43009/42231,1236,43009
76039/76051,1236,76039
55139/54281,1236,55139
59181/59339,1236,59181
63069/75009,1236,63069
46569/46069,1236,46569
92041/84669,1236,92041
58109/59073,1235,58109
46441/46279,1235,46441
82011/82009,1235,82011
10209/10239,1235,10209
53221/53121,1235,53221
42181/43009,1235,42181
82119/92229,1235,82119
95029/84039,1235,95029
14291/14281,1235,14291
40011/52071,1235,40011
64541/66499,1235,64541
84701/72051,1234,84701
65029/67219,1234,65029
20101/28031,1234,20101
66321/66271,1234,66321
46069/46201,1234,46069
64489/64111,1234,64489
83101/63329,1234,83101
54461/55169,1233,54461
11009/14129,1233,11009
20051/28009,1233,20051
50199/50169,1233,50199
67609/67419,1233,67609
59101/59131,1233,59101
54329/54531,1233,54329
67209/75359,1233,67209
53371/54261,1233,53371
76109/82049,1233,76109
28061/28511,1232,28061
28431/28229,1232,28431
14141/17141,1232,14141
70289/81111,1232,70289
63071/83062,1232,63071
76161/76101,1232,76161
70221/70119,1232,70221
99129/75009,1232,99129
77009/77349,1232,77009
46531/46541,1232,46531
28541/28509,1232,28541
59072/54049,1232,59072
28571/28499,1231,28571
84031/97031,1231,84031
60221/80091,1231,60221
67609/67569,1231,67609
42151/43201,1231,42151
75089/75159,1231,75089
28529/17009,1231,28529
28561/28469,1231,28561
84229/84319,1231,84229
52051/66389,1231,52051
43481/28651,1231,43481
77241/65191,1230,77241
96341/96301,1230,96341
77031/63039,1230,77031
76141/67269,1230,76141
14121/11021,1230,14121
28009/21609,1230,28009
65069/67601,1230,65069
84359/76199,1230,84359
46879/46679,1230,46879
92079/92241,1230,92079
10009/14049,1230,10009
70371/71131,1230,70371
59009/53049,1230,59009
72079/83119,1230,72079
65141/75051,1230,65141
84009/95181,1229,84009
22009/28289,1229,22009
17191/11361,1229,17191
52059/53381,1229,52059
11489/11161,1229,11489
66331/66101,1229,66331
40271/44269,1229,40271
28359/28279,1229,28359
28329/43709,1229,28329
65009/78109,1229,65009
95109/77031,1229,95109
76279/76429,1229,76279
54241/63371,1229,54241
66339/54279,1229,66339
75071/76119,1229,75071
19019/11179,1229,19019
28109/17179,1229,28109
61101/61069,1228,61101
43389/43359,1228,43389
28009/15049,1228,28009
82069/14141,1228,82069
40189/40179,1228,40189
63031/77249,1228,63031
97179/76239,1228,97179
76199/67241,1228,76199
20029/18079,1228,20029
65199/77171,1228,65199
25429/25269,1228,25429
43011/43061,1228,43011
65199/96109,1228,65199
23069/22009,1228,23069
84009/46339,1228,84009
75141/95109,1228,75141
84329/71099,1227,84329
54241/54631,1227,54241
58121/58401,1227,58121
53041/54009,1227,53041
58029/59159,1227,58029
10009/52181,1227,10009
28651/19019,1227,28651
59009/58249,1227,59009
80259/80169,1227,80259
78169/78111,1227,78169
64399/64389,1227,64399
84059/82029,1227,84059
12121/12141,1227,12121
83341/83081,1227,83341
80091/83062,1227,80091
77029/95109,1227,77029
21371/27101,1227,21371
11021/17171,1227,11021
61031/66069,1226,61031
68031/59041,1226,68031
44799/44639,1226,44799
50211/50991,1226,50211
20021/20239,1226,20021
54239/54181,1226,54239
67619/67409,1226,67619
84481/84511,1226,84481
14121/14209,1225,14121
11259/11369,1225,11259
43189/11189,1225,43189
76149/84351,1225,76149
52009/84031,1225,52009
67401/65311,1225,67401
64149/64209,1225,64149
63039/62221,1225,63039
52009/51079,1224,52009
67489/54489,1224,67489
46529/44249,1224,46529
14031/13191,1224,14031
14009/14279,1224,14009
22499/23429,1224,22499
83141/83062,1224,83141
54009/70299,1224,54009
76089/84259,1224,76089
67559/59031,1224,67559
10231/10191,1224,10231
59111/44229,1223,59111
64601/54269,1223,64601
80119/81171,1223,80119
75009/60139,1223,75009
63061/64051,1223,63061
92241/82091,1223,92241
84359/76131,1223,84359
55209/54019,1223,55209
67471/67211,1223,67471
70211/70181,1223,70211
81031/82011,1223,81031
22191/27369,1222,22191
70221/81099,1222,70221
55051/64119,1222,55051
80069/80029,1222,80069
66049/66389,1222,66049
63399/63319,1222,63399
23109/22009,1222,23109
14129/14021,1222,14129
54011/54041,1222,54011
59049/67041,1222,59049
70119/60219,1222,70119
17179/42039,1222,17179
11019/10119,1222,11019
54039/53169,1221,54039
95109/84039,1221,95109
44141/45009,1221,44141
85079/84049,1221,85079
72011/71079,1221,72011
11149/11539,1221,11149
83119/92059,1221,83119
75031/65009,1221,75031
54161/54391,1221,54161
23399/22009,1221,23399
20109/20019,1220,20109
83119/82009,1220,83119
28511/21569,1220,28511
26451/25429,1220,26451
84451/84491,1220,84451
96289/84039,1220,96289
10131/11041,1220,10131
98091/78229,1220,98091
92061/84031,1219,92061
81159/84009,1219,81159
77011/59041,1219,77011
59041/58211,1219,59041
14121/10341,1219,14121
44699/44531,1219,44699
64549/64161,1218,64549
64009/52189,1218,64009
53051/53389,1218,53051
95029/76039,1218,95029
13071/13101,1218,13071
47591/58371,1218,47591
11049/10139,1218,11049
63311/63341,1218,63311
95129/77041,1218,95129
54391/67449,1218,54391
83119/84011,1218,83119
65069/64419,1218,65069
44359/45009,1218,44359
19051/19071,1218,19051
85091/96041,1217,85091
67551/67759,1217,67551
47571/47551,1217,47571
92221/92059,1217,92221
67009/63091,1217,67009
65191/67271,1217,65191
75359/84009,1217,75359
96301/96161,1217,96301
95129/77011,1217,95129
54248/52279,1217,54248
43829/43161,1217,43829
47611/65199,1217,47611
14049/14139,1217,14049
65191/64381,1217,65191
16011/20291,1217,16011
30121/43529,1217,30121
64341/77009,1217,64341
95209/76109,1216,95209
71031/71181,1216,71031
76099/75239,1216,76099
59149/59619,1216,59149
22511/27301,1216,22511
57119/53049,1216,57119
66421/66301,1216,66421
24009/26249,1216,24009
71131/83109,1216,71131
63031/64431,1215,63031
71029/52009,1215,71029
28009/28301,1215,28009
44021/45071,1215,44021
53239/54571,1215,53239
46109/44149,1215,46109
80109/81011,1215,80109
78059/76149,1215,78059
83101/71101,1215,83101
14201/18019,1215,14201
59571/59171,1214,59571
11019/10651,1214,11019
75059/75249,1214,75059
54329/62139,1214,54329
54199/54231,1214,54199
43069/42089,1214,43069
23429/22491,1214,23429
59009/59619,1214,59009
67211/71081,1214,67211
23041/24009,1214,23041
78169/78229,1214,78169
64341/64059,1214,64341
85091/94069,1214,85091
67009/63101,1214,67009
75051/96109,1213,75051
81211/82099,1213,81211
11051/11101,1213,11051
44611/44691,1213,44611
46009/58371,1213,46009
80091/70031,1213,80091
17331/28241,1213,17331
52079/44261,1213,52079
22349/21379,1213,22349
84281/85091,1213,84281
67441/67461,1213,67441
24009/25269,1213,24009
63091/71081,1213,63091
77161/75009,1213,77161
40051/40081,1213,40051
58111/47089,1212,58111
96309/75239,1212,96309
22231/27399,1212,22231
46719/46479,1212,46719
53021/56031,1212,53021
46789/46009,1212,46789
43701/43219,1211,43701
59259/65069,1211,59259
43321/28629,1211,43321
43389/43369,1211,43389
78061/77241,1211,78061
82033/83062,1211,82033
64549/64201,1211,64549
71189/71071,1211,71189
44061/49021,1211,44061
82099/14141,1211,82099
26111/24009,1211,26111
11361/11029,1211,11361
64421/67219,1211,64421
20231/16019,1211,20231
57111/58021,1211,57111
59251/59201,1211,59251
46331/76149,1211,46331
27321/27231,1211,27321
52081/71011,1211,52081
77011/77331,1211,77011
67461/64609,1210,67461
84661/94039,1210,84661
