,BusStopCode,RoadName,Description,Latitude,Longitude
342,20319,Pandan Loop,Blk T Pandan Light Ind Pk,1.31259468493848,103.75284421307401
343,20329,Pandan Loop,S'pore Food Ind,1.31503304622752,103.75102066090028
344,20331,Pandan Loop,Vejoil Pte Ltd,1.31329138901596,103.74926333296754
345,20341,Pandan Loop,Pan Tech Ind Cplx,1.31186472196722,103.75047333297755
346,21011,Jln Ahmad Ibrahim,Aft Jurong Lake,1.32534328766029,103.72866849877529
347,21019,Jln Ahmad Ibrahim,Aft Yuan Ching Rd,1.32554867828642,103.72703317988619
348,21021,Jln Ahmad Ibrahim,Bef Jurong Port Rd,1.32419322170223,103.72379008890384
349,21029,Jln Ahmad Ibrahim,AFT CORP PL,1.32429728567538,103.72180766916203
350,21041,Jurong Port Rd,Aft Jln Terusan,1.3209197220107,103.72012027797446
351,21049,Jurong Port Rd,Bef Jln Terusan,1.32107250538852,103.72024520956326
352,21051,Jln Boon Lay,Bef Penjuru Rd,1.312256111,103.7304481
353,21059,Jln Boon Lay,Aft Penjuru Rd,1.311953889,103.7301381
354,21069,Jurong Port Rd,Bef Jln Tepong,1.31237305598007,103.7191852779968
355,21071,Jln Buroh,Jurong Abattoir,1.31394221438857,103.72226742161243
356,21079,Jln Buroh,Opp Jurong Abattoir,1.31342751032359,103.72279763377816
357,21089,Fishery Port Rd,Bef Jln Buroh,1.31206487520147,103.72296452520035
358,21099,Jurong Pier Way,Jurong Island Checkpt,1.31014377264327,103.71110346092364
359,21109,Jln Tepong,Ctrl Fish Proc Fty,1.31100299869144,103.72109770773132
360,21111,Jln Buroh,Aft Jurong Pier Rd,1.31442640542243,103.71238327744312
361,21119,Jln Buroh,Bef Jurong Pier Rd,1.31397291780129,103.71201936489673
362,21121,Jln Buroh,SPC Svc Stn,1.31469130993085,103.71601687480324
363,21129,Jln Buroh,Opp SPC Svc Stn,1.31427443753325,103.71493141053244
364,21131,Jln Buroh,Bef Jurong Port Rd,1.31470833302608,103.71799361097378
365,21139,Jln Buroh,Aft Jurong Port Rd,1.31433044660166,103.71846563037732
366,21141,Jurong Port Rd,Aft Jln Buroh,1.31517431113868,103.71957368500223
367,21149,Jurong Port Rd,Jurong Port Workshops,1.31564736437783,103.71987462044102
368,21151,Jurong Port Rd,CWT Distripark,1.3169920318205,103.71988944330612
369,21159,Jurong Port Rd,Sin Soon Huat,1.31868562417111,103.72042922086165
370,21161,Corporation Rd,Opp Jurong JC,1.35043949411648,103.7127413228723
371,21169,Corporation Rd,Jurong JC,1.35074356093462,103.71275812568066
372,21171,Corporation Rd,OPP CORP PL,1.3258163890121,103.71906611098208
373,21179,Corporation Rd,CORP PL,1.32586166697514,103.71929527796603
374,21181,Corporation Rd,Opp Blk 161,1.3302374752438,103.72100725398151
375,21189,Corporation Rd,Blk 161,1.33026046590704,103.72122294249655
376,21191,Corporation Rd,Jurong Stadium,1.33290982216515,103.72044541450344
377,21199,Corporation Rd,Opp Jurong Stadium,1.333309472028,103.72051292839538
378,21201,Corporation Rd,Sime Rengo Packaging Ltd,1.33683396424463,103.71778639139953
379,21209,Corporation Rd,Opp Sime Rengo Packaging Ltd,1.33687648564633,103.71805599895127
380,21211,Corporation Rd,Opp Lakepoint Condo,1.34004972199531,103.71606833298439
381,21219,Corporation Rd,Lakepoint Condo,1.34010356133429,103.71625930906035
382,21229,Corporation Rd,Opp S'Pore A'Space Mfg,1.34200346086893,103.71602021559848
383,21231,Corporation Rd,Blk 203,1.34359535075913,103.71599040338819
384,21239,Corporation Rd,Opp Blk 203,1.34450482589547,103.71633035405124
385,21241,Boon Lay Ave,Opp Blk 213,1.34973665190679,103.71235425312759
386,21249,Boon Lay Ave,Blk 213,1.34958421982025,103.71249318123603
387,21251,Chin Bee Dr,Sime Darby,1.33624121368399,103.71034741400833
388,21259,Chin Bee Dr,Opp Sime Darby,1.33604134949327,103.71043700168366
389,21261,Quality Rd,AFT CHIN BEE AVE,1.33393514008105,103.71025085451481
390,21269,Quality Rd,Bef Chin Bee Ave,1.33418183646412,103.71049761773749
391,21271,Corporation Rd,Opp Assyakirin Mque,1.33465896770641,103.71947315443572
392,21279,Corporation Rd,Assyakirin Mque,1.33491282590378,103.71952517818409
393,21291,Jurong Pier Rd,Aft Jln Buroh,1.31585422996408,103.70943351671639
394,21299,Jurong Pier Rd,Bef Jln Buroh,1.31587034933081,103.70994575591939
395,21301,Jurong Pier Rd,Opp Jln Pesawat,1.31849721492889,103.70997054139839
396,21309,Jurong Pier Rd,Aft Jln Pesawat,1.3191903081711,103.71054697877872
397,21311,Jln Boon Lay,Bef Tractor Rd,1.32320514106483,103.70956380845345
398,21319,Jln Boon Lay,Opp Tractor Rd,1.32377340235344,103.70980422080449
399,21321,Jln Boon Lay,UTOC ENGRG,1.32624055798556,103.70885429370763
400,21329,Jln Boon Lay,OPP UTOC ENGRG,1.32691548284142,103.70901792785014
401,21331,Jln Boon Lay,Opp Premier Milk Pte Ltd,1.33029049207675,103.70796785261548
402,21339,Jln Boon Lay,Premier Milk Pte Ltd,1.33042465634522,103.70832322685169
403,21341,Jln Boon Lay,Opp Beecham Pte Ltd,1.33517345758852,103.70895825573741
404,21349,Jln Boon Lay,Beecham Pte Ltd,1.33506459808859,103.70924473268514
405,21351,Jln Boon Lay,BEF BOON LAY WAY,1.33882138642125,103.70956429008974
406,21359,Jln Boon Lay,AFT ST KINETICS,1.33867010260834,103.7099597309989
407,21361,Jln Boon Lay,Blk 695,1.34302323304896,103.70767181671128
408,21369,Jln Boon Lay,Opp Blk 695,1.34309123717886,103.70800310705765
409,21371,Jln Boon Lay,Blk 680C,1.34522722613512,103.70617873626036
410,21379,Jln Boon Lay,Blk 263,1.34534855216089,103.70648912988919
411,21381,Jurong West Ave 2,ST. JOSEPH'S HME,1.34964653409442,103.70860707694338
412,21389,Jurong West Ave 2,OPP ST. JOSEPH'S HME,1.34951439917835,103.70896455207209
413,21391,Boon Lay Ave,River Valley High Sch,1.34485064221938,103.70847936082643
414,21399,Boon Lay Ave,Opp River Valley High Sch,1.3448140795943,103.70805985100185
415,21409,Boon Lay Dr,Blk 191,1.34338969264048,103.71207059648545
416,21411,Boon Lay Dr,Opp Blk 188,1.34393270141852,103.71033048575686
417,21419,Boon Lay Dr,Blk 188,1.34388060681347,103.71057645840757
418,21421,Boon Lay Ave,Blk 176,1.34720307776277,103.71032595632526
419,21429,Boon Lay Ave,Blk 185,1.34740203306581,103.71059149459593
420,21431,Boon Lay Pl,Blk 210,1.34765638897246,103.71241055602675
421,21439,Boon Lay Pl,Boon Lay CC,1.34842277796612,103.71165888901649
422,21441,Boon Lay Pl,Blk 207,1.34638242521451,103.71326229185901
423,21449,Boon Lay Pl,Boon Lay Shop Ctr,1.34639805597018,103.71306138901696
424,21451,Boon Lay Dr,Blk 206,1.34524833302487,103.71473000001441
425,21459,Boon Lay Dr,Blk 209,1.3455804550235,103.71491332975407
426,21461,Jln Tukang,BEF TUKANG INNOVATION DR,1.32731972199567,103.71799361099863
427,21469,Jln Tukang,Bef Chia Ping Rd,1.32747500002724,103.71808527797025
428,21471,Jln Tukang,AFT TUKANG INNOVATION DR,1.32673138898791,103.71542666702132
429,21479,Jln Tukang,Hup Leck Heavy Equipment,1.3269180560083,103.71570166699784
430,21481,Jln Tukang,GRUNDFOS,1.32600145997044,103.71208836146995
431,21489,Jln Tukang,OPP GRUNDFOS,1.32627839733404,103.71265433258445
432,21491,Quality Rd,Bef Boon Lay Way,1.3268635454851,103.71082676692178
433,21499,Quality Rd,Bef Jln Tukang,1.3265554895957,103.71102434826084
434,21501,Quality Rd,Bef Meiji Seika,1.3304277146486,103.71000208357827
435,21509,Quality Rd,Opp Meiji Seika,1.33115639068272,103.70998723220183
436,21511,Chin Bee Ave,Opp Amoy Canning,1.3331199693958,103.71107697488075
437,21519,Chin Bee Ave,Amoy Canning,1.33295908040191,103.71129155158583
438,21521,Chin Bee Ave,PB Packaging Systems,1.33413893275864,103.71458530428906
439,21529,Chin Bee Ave,Opp Grandluxe,1.3340830392462,103.71509707566638
440,21531,Third Chin Bee Rd,Clariant S'pore,1.33187576098508,103.71634483335832
441,21539,Third Chin Bee Rd,Opp Kaily Packaging,1.33136152392518,103.71633089417061
442,21541,Intl Rd,Jurong Futsal Ctr,1.33138075779669,103.71986360869532
443,21549,Intl Rd,Automotive Technology,1.33088280586201,103.71899585412747
444,21551,Yung Ho Rd,Blk 151,1.3266610431866,103.7209862100987
445,21559,Yung Ho Rd,CISCO Recall,1.326626598883,103.72063909698713
446,21561,Corporation Dr,Blk 158,1.32889315236799,103.72274321247575
447,21569,Corporation Dr,Opp Blk 158,1.32857203912272,103.72289813113439
448,21571,Corporation Dr,Opp Jurong Sec Sch,1.33056719470166,103.72307005592994
449,21579,Corporation Dr,Jurong Sec Sch,1.33013472279057,103.72318086110512
450,21581,Corporation Dr,Blk 65,1.33243350969467,103.72328639029729
451,21589,Corporation Dr,Opp Blk 65,1.33246568746472,103.72345805167676
452,21591,Corporation Dr,Opp Blk 117,1.33476103645994,103.72242808341083
453,21599,Corporation Dr,Blk 117,1.33468356164521,103.72268493639599
454,21601,Corporation Dr,Blk 357,1.33727029608815,103.72109770581518
455,21609,Corporation Dr,Opp Blk 364,1.33775166774993,103.72102625466782
456,21611,Corporation Dr,Blk 367,1.3383643422738,103.71931958855112
457,21619,Corporation Dr,AFT CORP RD,1.33793509893342,103.71816213921478
458,21621,Kang Ching Rd,Blk 354,1.3392149977089,103.72205929003123
459,21629,Kang Ching Rd,Blk 334,1.33954476976732,103.7227567243868
460,21631,Yuan Ching Rd,Blk 115/Opp Japanese Gdn,1.33363626085559,103.72493610114242
461,21639,Yuan Ching Rd,Japanese Gdn/Opp Blk 115,1.33378861099344,103.72511638897618
462,21641,Yuan Ching Rd,Opp Lakeside Apt,1.3363012622323,103.7250086693193
463,21649,Yuan Ching Rd,Lakeside Apt,1.33670886560508,103.72517977728532
464,21651,Yuan Ching Rd,Opp Chinese Gdn,1.33873014874255,103.72402172321266
465,21659,Yuan Ching Rd,Chinese Gdn,1.33896010542304,103.72410808486939
466,21661,Yuan Ching Rd,Yuan Ching Sec Sch,1.34176560473259,103.72141430185464
467,21669,Yuan Ching Rd,Opp Blk 134D,1.34134214489014,103.7220951930324
468,21671,Tah Ching Rd,Blk 331,1.33806500003375,103.72376166703002
469,21679,Tah Ching Rd,Blk 329,1.3377621978639,103.72358362464975
470,21681,Boon Lay Way,Opp Blk 200,1.34228732259066,103.71466298692037
471,21689,Boon Lay Way,Blk 200,1.34241984576482,103.71442338427325
472,21691,Boon Lay Way,OPP SUMMERDALE,1.34107859811695,103.71138811111824
473,21699,Boon Lay Way,SUMMERDALE,1.34154982082089,103.71203075013112
474,21711,Corporation Rd,Bet Blks 523/525,1.34699884210956,103.7157628162222
475,21719,Corporation Rd,Opp Blk 529,1.34779474567713,103.71507297402223
476,21751,Yuan Ching Rd,Jurong Sec Sch,1.33089333300685,103.72480472198433
477,21759,Yuan Ching Rd,Opp Jurong Sec Sch,1.33032387572414,103.7249113116863
478,21761,Yuan Ching Rd,Blk 138B,1.32831333299986,103.72476805601295
479,21769,Yuan Ching Rd,Opp Blk 138B,1.32847554099899,103.7249037836336
480,21771,Yung Ho Rd,AFT CORP DR,1.3265799244816,103.72373023682435
481,21779,Yung Ho Rd,Aft Yuan Ching Rd,1.32643572160288,103.72425774502393
482,22009,Jurong West Ctrl 3,Boon Lay Int,1.33932334709184,103.70545701843297
483,22011,Jln Ahmad Ibrahim,Jurong Bird Pk,1.32129797964322,103.7077550377112
484,22019,Jln Ahmad Ibrahim,Opp Jurong Bird Pk,1.32202402246272,103.7071133033833
485,22021,Jln Ahmad Ibrahim,Givaudan,1.32168245080395,103.70369314086494
486,22029,Jln Ahmad Ibrahim,Opp Givaudan,1.32244971744256,103.70268212142697
487,22031,Jln Ahmad Ibrahim,Bef Pioneer Circus,1.32216806047952,103.69855176773174
488,22039,Jln Ahmad Ibrahim,Markono Holdings,1.32284076507861,103.69861624674222
489,22041,Jln Buroh,Aft Tg Kling Rd,1.31463499997457,103.69873083298778
490,22049,Jln Buroh,Bef Tg Kling Rd,1.3144663889863,103.69788888900642
491,22051,Jln Buroh,Opp Buroh St,1.31386916701697,103.7020447220124
492,22059,Jln Buroh,Aft Buroh St,1.3136061110111,103.70126249997799
493,22061,Jln Buroh,Ceva Logistics,1.31427617763344,103.70464097156747
494,22069,Jln Buroh,Opp Ceva Logistics,1.31365447950552,103.70379462205501
495,22071,Jln Buroh,Bef Jurong Pier Rd,1.31433636827053,103.70695129035255
496,22079,Jln Buroh,Aft Jurong Pier Rd,1.31394399203055,103.70804979014268
497,22081,Tg Kling Rd,Opp Natsteel,1.30599555710248,103.70037593299399
498,22089,Tg Kling Rd,Natsteel,1.30589277802592,103.70087805599307
499,22091,Shipyard Rd,Aft Jln Samulun,1.30880721630907,103.6965558745042
500,22099,Shipyard Rd,Bef Jln Samulun,1.30879764761052,103.69688960154522
501,22141,Pioneer Rd,Aft Jln Buroh,1.3173330063793,103.6959517251446
502,22149,Pioneer Rd,Bef Jln Buroh,1.3173196040118,103.69631182452453
503,22151,Pioneer Rd,Hitachi,1.32095233702714,103.69627164313702
504,22159,Pioneer Rd,Opp Hitachi,1.32095243330175,103.69663318172152
505,22161,Pioneer Rd Nth,Aft Lok Yang Way,1.32551656861142,103.69643109025226
506,22169,Pioneer Rd Nth,Aft Intl Rd,1.32624542877841,103.6966157738775
507,22171,Pioneer Rd Nth,Opp Secura S'pore,1.32954166703099,103.69637694399475
508,22179,Pioneer Rd Nth,Secura S'Pore,1.33000472340216,103.6966590690515
509,22181,Pioneer Rd Nth,S'pore Post,1.33301611112037,103.69637694442996
510,22189,Pioneer Rd Nth,Pioneer Junction,1.33369710730493,103.69666289847902
511,22191,Soon Lee Rd,Sbst Soon Lee Depot,1.33130584013018,103.69832754842358
512,22199,Soon Lee Rd,Opp Sbst Soon Lee Depot,1.33102248150132,103.69847431049809
513,22219,Intl Rd,Aft Neythal Rd,1.32764556072381,103.70260743188996
514,22221,Intl Rd,Aft Pioneer Rd Nth,1.32790916071437,103.69785686002558
515,22229,Intl Rd,Bef Pioneer Rd Nth,1.32764334311,103.69887468380779
516,22231,Jurong West St 61,Blk 639,1.34079486676221,103.69717899290252
517,22239,Jurong West St 61,Blk 624,1.34081972201603,103.69742194398371
518,22241,Jurong West St 62,Opp Blk 622,1.34012270744787,103.69938392223636
519,22249,Jurong West St 62,Blk 622,1.34016007378301,103.69865436006683
520,22251,Jurong West St 62,Blk 665A,1.34073333303053,103.70265666700926
521,22259,Jurong West St 62,Blk 668D,1.34089136412278,103.7025463831608
522,22271,Soon Lee Rd,Bef Kwong Min Rd,1.32924582821916,103.7001114570651
523,22281,Fan Yoong Rd,Aft Soon Lee Rd,1.32849264291843,103.70375258407391
524,22289,Soon Lee Rd,Bef Fan Yoong Rd,1.32926333300758,103.70284000001512
525,22299,Kwong Min Rd,Bef Soon Lee Rd,1.33068833434452,103.70177410483808
526,22309,Enterprise Rd,Aft Fan Yoong Rd,1.33326999997395,103.7033808329889
527,22319,Wan Lee Rd,Bef Enterprise Rd,1.33198138900019,103.70545250001828
528,22329,Wan Lee Rd,Opp Sam Mccoy Engrg,1.33024346855102,103.70501590196446
529,22331,Tg Kling Rd,Jurong Shipyard,1.30485847664917,103.70317916961058
530,22341,Jurong West Ave 4,Blk 673C,1.34491616105023,103.70103326346653
531,22349,Jurong West Ave 4,Blk 734 CP,1.34520537289138,103.7007962851633
532,22351,Jurong West Ave 4,Opp Blk 717,1.34277421893699,103.69803382884736
533,22359,Jurong West Ave 4,Blk 717,1.3425266670299,103.69727527800597
534,22361,Jurong West Ave 4,Blk 641,1.34077805602959,103.69587277801652
535,22369,Jurong West Ave 4,Blk 704,1.34033186393306,103.69511038795854
536,22391,Tg Kling Rd,Bef Jln Buroh,1.31342749923518,103.6957230721563
537,22399,Tg Kling Rd,Aft Jln Buroh,1.31345707127095,103.69601603244551
538,22401,Tg Kling Rd,Aft Shipyard Rd,1.31007875279152,103.69714966993958
539,22409,Tg Kling Rd,Bef Shipyard Rd,1.31014256556667,103.69741989860339
540,22411,Jurong West Ave 4,Blk 676B,1.34626796042608,103.70380100924208
541,22419,Jurong West Ave 4,Jurong West Sub-Stn,1.34622597800485,103.70286134292765
542,22421,Tg Kling Rd,Natl Oxygen Pte Ltd,1.30775500000365,103.69872388898081
543,22429,Tg Kling Rd,Opp Natl Oxygen Pte Ltd,1.30725749703402,103.69908070609895
544,22431,Enterprise Rd,Opp Four Leaves,1.33308242562379,103.70742208599415
545,22439,Enterprise Rd,Aft Four Leaves,1.33311257526168,103.70680944659455
546,22441,Jurong West St 64,Blk 669 CP,1.3426698715623,103.7036274900942
547,22449,Jurong West St 64,Blk 685B,1.34276211470086,103.70380658858679
548,22451,Pioneer Rd Nth,Opp Blk 643,1.33817022625307,103.69561280580359
549,22459,Pioneer Rd Nth,Blk 643,1.33856290426228,103.69572041924057
550,22461,Pioneer Rd Nth,Opp Blk 653B,1.33596194443399,103.6962049999685
551,22469,Pioneer Rd Nth,Blk 653B,1.33649062479414,103.69631873743737
552,22471,Upp Jurong Rd,Bef Jurong West St 93,1.33509047686273,103.6931453983202
553,22479,Upp Jurong Rd,Aft Jurong West St 93,1.33474242487786,103.693102645977
554,22481,Jurong West Ctrl 1,Blk 691A CP,1.3424622384747,103.70554089546958
555,22489,Jurong West Ctrl 1,Blk 683A,1.34258460261,103.70536833792208
556,22491,Jurong West St 64,Blk 662D,1.33721274298352,103.70478201670083
557,22499,Jurong West St 64,Opp Blk 662C,1.33752755300605,103.70488157561539
558,22501,Jurong West St 63,Blk 662A,1.33769199118033,103.70297133237953
559,22509,Jurong West St 63,Blk 664C,1.33799405073941,103.70323491142737
560,22511,Jurong West St 63,Blk 658C,1.33746181720219,103.70029665103546
561,22519,Jurong West St 63,Blk 608,1.33773359608761,103.6999522210238
562,22521,Jurong West St 63,Pioneer Stn Exit A,1.33741647896432,103.69776790191162
563,22529,Jurong West St 63,Pioneer Stn Exit B,1.33777262767008,103.69728617102128
564,22531,Jurong West St 61,Opp Jurong West Pr Sch,1.33922673310366,103.6981437537688
565,22539,Jurong West St 61,Jurong West Pr Sch,1.33919523713654,103.69838678279567
566,22541,Boon Lay Way,Blk 655,1.33496804809618,103.69761016575693
567,22549,Boon Lay Way,Opp Blk 655 CP,1.33463563122766,103.69795361380136
568,22551,Boon Lay Way,Blk 657,1.33498204269222,103.70065616150622
569,22559,Boon Lay Way,Opp Blk 657 CP,1.33465462202129,103.70101403397047
570,22561,Boon Lay Way,Blk 660,1.33497038465954,103.704144267721
571,22569,Boon Lay Way,Opp Blk 660 CP,1.33464939590143,103.70458203446965
572,22571,Boon Lay Way,Opp Boon Lay Stn,1.33780381373794,103.70689097976616
573,22591,Jurong West St 64,Blk 670A,1.34425833334291,103.70329583335823
574,22599,Jurong West St 64,Blk 678D,1.34484038298879,103.70308100001235
575,22609,Soon Lee Rd,Soon Lee Bus Pk,1.33048210252836,103.69830144019609
576,23011,Jln Ahmad Ibrahim,Carrier Transicold Pte Ltd,1.32240518497889,103.69250829071932
577,23019,Jln Ahmad Ibrahim,Nippon Paint,1.32302099996901,103.69256700002227
578,23021,Jln Ahmad Ibrahim,Aft Benoi Sector,1.32243595181684,103.6851860612218
579,23029,Jln Ahmad Ibrahim,Stamford Tyre,1.32302194442237,103.68622888892132
580,23031,Jln Ahmad Ibrahim,Bef Benoi Flyover,1.32239543114794,103.68099108399514
581,23039,Jln Ahmad Ibrahim,Aft Benoi Flyover,1.32303111111252,103.68151388887642
582,23041,Upp Jurong Rd,Opp Jurong Camp,1.33334088691759,103.69055967203332
583,23049,Upp Jurong Rd,Jurong Camp,1.33410764081742,103.69061140570352
584,23051,Upp Jurong Rd,Bef Kian Teck Rd,1.33168972198862,103.68928138898715
585,23059,Upp Jurong Rd,Aft Kian Teck Rd,1.33071284667323,103.68813759846915
586,23061,Upp Jurong Rd,Aft Kian Teck Rd,1.329527778021,103.68652222202904
587,23069,Upp Jurong Rd,Bef Kian Teck Rd,1.32989950511553,103.68582019131013
588,23071,Upp Jurong Rd,Opp SAFTI Military Inst,1.32977056006705,103.68257796013837
589,23079,Upp Jurong Rd,SAFTI Military Inst,1.33017908917854,103.68181544225693
590,23081,Upp Jurong Rd,Opp S'pore Discovery Ctr,1.33011660553179,103.67826798978071
591,23089,Upp Jurong Rd,S'pore Discovery Ctr,1.330433728881,103.67843466317231
592,23091,Lok Yang Way,Nippon,1.32451861639004,103.69276227893867
593,23099,Lok Yang Way,Bef First Lok Yang Rd,1.32467117178875,103.69286142759196
594,23101,Lok Yang Way,Auto World Care,1.32453472201272,103.69091333299923
595,23109,Lok Yang Way,Aft Third Lok Yang Rd,1.32468138902865,103.69068388898825
596,23111,Lok Yang Way,Bef Fourth Lok Yang Rd,1.32454666699618,103.68836472199122
597,23119,Lok Yang Way,Aft Fourth Lok Yang Rd,1.32467561470377,103.68847743952205
598,23121,Lok Yang Way,Opp Leroy-Somer,1.32454951872062,103.68564634652004
