node_id,name,jurisdiction,jurisdiction_description,country_codes,countries,incorporation_date,inactivation_date,struck_off_date,closed_date,ibcRUC,status,company_type,service_provider,sourceID,valid_until,note
82023991,NLO International Investments Ltd.,SC,Seychelles,SYC,Seychelles,21-APR-2011,,,,089853,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82024426,Alcoro II Private Ltd,SG,Singapore,SGP,Singapore,11-NOV-2011,,,,201133053G,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023604,ABZ Investments PTE. LTD.,SG,Singapore,SGP,Singapore,18-AUG-1999,,,,199904847E,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82018301,"ZZZ-FOOT TECHNOLOGIES, INC",US,United States of America,CYM,Cayman Islands,04-MAY-1995,,,23-FEB-2014,95-4533031 Tax ID,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82021475,KAYASS ENTERPRISES S.A.,VG,British Virgin Islands,VGB;SGP,British Virgin Islands;Singapore,04-JAN-2012,,,,1689342,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82021410,LIONGOLD BOLIVIA LTD,VG,British Virgin Islands,VGB,British Virgin Islands,06-JUN-2013,,,,1777220,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82022139,Salamander Energy (Malaysia) Limited,VG,British Virgin Islands,VGB;GBR,British Virgin Islands;United Kingdom,15-AUG-2013,,,,1787082,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82022186,"Sino-Australia Industrial Co., Ltd",VG,British Virgin Islands,VGB,British Virgin Islands,28-AUG-2013,,,,1788620,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023263,MULTICOM GRAND LIMITED,VG,British Virgin Islands,VGB,British Virgin Islands,27-JAN-2014,,,,1809867,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023264,HEXTAR CHEMICALS LIMITED,VG,British Virgin Islands,VGB,British Virgin Islands,27-JAN-2014,,,,1809873,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023265,HEXTAR INTERNATIONAL LIMITED,VG,British Virgin Islands,VGB,British Virgin Islands,27-JAN-2014,,,,1809872,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023266,HEXTAR R&D LIMITED,VG,British Virgin Islands,VGB,British Virgin Islands,27-JAN-2014,,,,1809871,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023268,HEXTAR ASSET LIMITED,VG,British Virgin Islands,VGB,British Virgin Islands,27-JAN-2014,,,,1809874,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023269,HEXTAR FERTILIZERS LIMITED,VG,British Virgin Islands,VGB,British Virgin Islands,27-JAN-2014,,,,1809869,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82023341,Hope Chest Ltd.,VG,British Virgin Islands,VGB;CYM;GBR,British Virgin Islands;Cayman Islands;United Kingdom,11-OCT-2010,,,,1608839,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82022803,Smart Flag Limited,VG,British Virgin Islands,VGB,British Virgin Islands,20-NOV-2013,,,,1799889,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82022866,Hewlett-Packard (British Virgin Islands) Inc.,VG,British Virgin Islands,VGB,British Virgin Islands,31-OCT-2002,,,,519226,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82024606,Turms Advisors Ltd.,VG,British Virgin Islands,SGP,Singapore,03-OCT-2014,,,,1844088,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82024664,Gracezone Holding Ltd,VG,British Virgin Islands,VGB,British Virgin Islands,05-FEB-2014,,,,1810864,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82009135,Broeder Limited,VG,British Virgin Islands,VGB,British Virgin Islands,19-OCT-2006,,,,1057877,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82008035,Lumen Asset Management Limited,VG,British Virgin Islands,VGB,British Virgin Islands,09-JUL-2007,,,,1417375,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82009981,BOETHIUS CAPITAL LTD,VG,British Virgin Islands,VGB,British Virgin Islands,30-APR-2010,,,,1583246,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82007360,Club Management Limited,VG,British Virgin Islands,VGB;SGP,British Virgin Islands;Singapore,18-SEP-2006,,,,1051797,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82006986,OMNI CHI HOLDINGS INC,VG,British Virgin Islands,VGB,British Virgin Islands,03-FEB-2006,,,01-NOV-2008,1009174,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82006206,Medical Capital Advisors Ltd.,VG,British Virgin Islands,VGB,British Virgin Islands,20-APR-2007,,,01-NOV-2008,1400042,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82006508,SYNERTEC HOLDINGS CORPORATION,VG,British Virgin Islands,VGB,British Virgin Islands,16-NOV-2004,,,01-MAY-2007,624850,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82019881,LHC Flagship Fund Limited,VG,British Virgin Islands,VGB;SGP,British Virgin Islands;Singapore,30-MAY-2012,,,,1716797,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82020338,Sino Rare Precious Metals Limited,VG,British Virgin Islands,VGB;HKG;MYS,British Virgin Islands;Hong Kong;Malaysia,06-NOV-2012,,,,1743789,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82020311,SML Resources Ltd.,VG,British Virgin Islands,AUS;VGB,Australia;British Virgin Islands,16-OCT-2012,,,14-FEB-2013,1738699,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82020242,Sino Rare Earth Metals Limited,VG,British Virgin Islands,VGB,British Virgin Islands,27-SEP-2012,,,30-APR-2014,1735659,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82020913,Pacific Rim Global Growth Fund Limited,VG,British Virgin Islands,VGB;HKG,British Virgin Islands;Hong Kong,16-APR-2009,,,,1528515,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82020877,FA Technologies Limited,VG,British Virgin Islands,VGB;SGP,British Virgin Islands;Singapore,01-MAR-2013,,,,1762712,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82020770,Salamander Energy (Bangkanai) Limited,VG,British Virgin Islands,VGB,British Virgin Islands,04-DEC-2003,,,,570637,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82021407,LIONGOLD SOUTH AMERICA LTD,VG,British Virgin Islands,VGB;HKG,British Virgin Islands;Hong Kong,06-JUN-2013,,,,1777180,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82021300,ATLAS TRADE LIMITED,VG,British Virgin Islands,VGB;GBR,British Virgin Islands;United Kingdom,24-APR-2007,,,,1400734,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82021147,Salamander Energy (North East Bangkanai) Limited,VG,British Virgin Islands,VGB;GBR,British Virgin Islands;United Kingdom,17-APR-2013,,,,1770099,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82021148,Salamander Energy (West Bangkanai) Limited,VG,British Virgin Islands,VGB;GBR,British Virgin Islands;United Kingdom,17-APR-2013,,,,1770098,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82016208,Pandora International Investment Ltd.,VG,British Virgin Islands,VGB,British Virgin Islands,22-SEP-2011,,,29-DEC-2011,1672413,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82014025,Prime London Holdings Limited,VG,British Virgin Islands,VGB,British Virgin Islands,15-NOV-2010,,,,1615132,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82014260,Cloud Linux Ltd,VG,British Virgin Islands,VGB,British Virgin Islands,06-OCT-2009,,,,1550632,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82014569,Global Investors Capital Partners Ltd.,VG,British Virgin Islands,VGB,British Virgin Islands,22-SEP-2011,,,29-DEC-2011,1672411,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82014753,CIENA ENTERPRISES LIMITED,VG,British Virgin Islands,VGB;SGP,British Virgin Islands;Singapore,18-FEB-2011,,,,1632759,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
55074851,CONSUMER PREFERRED CHOICE LIMITED,MLT,Malta,MLT,Malta,15-SEP-2016,,,,C77259,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55074855,COMPLETE LOGISTIC SOLUTIONS LIMITED,MLT,Malta,MLT,Malta,15-SEP-2016,,,,C77261,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55074938,Syntech Polymers Holdings Ltd,MLT,Malta,MLT,Malta,28-SEP-2016,,,,C77331,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55074939,Syntech Polymers Ltd,MLT,Malta,MLT,Malta,28-SEP-2016,,,,C77332,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55075000,IMATRIX LIMITED,MLT,Malta,MLT,Malta,27-SEP-2016,,,,C77385,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55075063,ALTPAYNET EUROPE LIMITED,MLT,Malta,MLT,Malta,13-OCT-2016,,,,C77435,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55004674,RENAISSANCE SHIPPING LIMITED,MLT,Malta,MLT,Malta,04-SEP-1992,,,,C14203,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55005770,KINGFISHER NAVIGATION COMPANY LIMITED,MLT,Malta,MLT,Malta,01-JUL-1993,,,,C15190,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55007392,HONG YUEN MARITIME LTD,MLT,Malta,MLT,Malta,24-AUG-1994,,,,C16650,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55011194,AULONA MARITIME LTD,MLT,Malta,MLT,Malta,30-APR-1996,,,,C20071,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55012844,GAS CARRIER LIMITED,MLT,Malta,MLT,Malta,20-JUN-1997,,,,C21557,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55012982,IPON HOLDING LIMITED,MLT,Malta,MLT,Malta,21-JUL-1997,,,,C21681,Struck Off as Defunct,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55014982,IBON SHIPPING COMPANY LIMITED,MLT,Malta,MLT,Malta,24-SEP-1998,,,,C23481,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55015626,DAKILA SHIPPING COMPANY LIMITED,MLT,Malta,MLT,Malta,04-FEB-1999,,,,C24060,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55015685,BAYANI SHIPPING COMPANY LIMITED,MLT,Malta,MLT,Malta,16-FEB-1999,,,,C24113,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55016884,PRIVILEGE MARITIME LTD,MLT,Malta,MLT,Malta,27-SEP-1999,,,,C25193,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55018286,MONTE-ALBA SHIPPING LTD.,MLT,Malta,MLT,Malta,26-MAY-2000,,,,C26455,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55018790,BOSOWA MALTA LTD.,MLT,Malta,MLT,Malta,06-SEP-2000,,,,C26909,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55018915,ASM ASSEMBLY EQUIPMENT MALTA LIMITED,MLT,Malta,MLT,Malta,29-SEP-2000,,,,C27020,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55019562,VIBRANT SHIPPING COMPANY LIMITED,MLT,Malta,MLT,Malta,22-JAN-2001,,,,C27603,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55019563,VALIANT SHIPPING COMPANY LIMITED,MLT,Malta,MLT,Malta,22-JAN-2001,,,,C27604,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55020488,J. PHAN INTERNATIONAL LIMITED,MLT,Malta,MLT,Malta,10-JUL-2001,,,,C28437,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55021279,TIKI YACHTING LIMITED,MLT,Malta,MLT,Malta,15-JAN-2002,,,,C29149,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55023043,BROTOJOYO MARITIME LTD,MLT,Malta,MLT,Malta,30-DEC-2002,,,,C30736,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55023388,AMARANTH LIMITED,MLT,Malta,MLT,Malta,28-FEB-2003,,,,C31046,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55023832,MINDORO SHIPPING COMPANY LIMITED,MLT,Malta,MLT,Malta,20-MAY-2003,,,,C31446,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55024174,BRAVE BULK TRANSPORT LTD,MLT,Malta,MLT,Malta,11-JUL-2003,,,,C31754,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55024301,ETNA INVESTMENTS (MALTA) LIMITED,MLT,Malta,MLT,Malta,01-AUG-2003,,,,C31869,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55024439,SELCON SHIPPING COMPANY LTD,MLT,Malta,MLT,Malta,28-AUG-2003,,,,C31993,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55024563,ANEMI MARITIME CO. LTD.,MLT,Malta,MLT,Malta,19-SEP-2003,,,,C32103,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55024564,PELA MARITIME CO. LTD.,MLT,Malta,MLT,Malta,19-SEP-2003,,,,C32104,In Dissolution,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55024677,J. PHAN GLOBAL EXCHANGE LIMITED,MLT,Malta,MLT,Malta,07-OCT-2003,,,,C32206,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55026455,ALOHA CONSTRUCTION LIMITED,MLT,Malta,MLT,Malta,27-APR-2004,,,,C33807,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55027565,ASCENDAS (MALTA) LIMITED,MLT,Malta,MLT,Malta,18-OCT-2004,,,,C34806,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55027577,ADSWOOD HOLDINGS LIMITED,MLT,Malta,MLT,Malta,19-OCT-2004,,,,C34817,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55028472,BERLIN MARITIME LTD.,MLT,Malta,MLT,Malta,08-FEB-2005,,,,C35622,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55028616,KINAY MALTA HOLDING COMPANY LIMITED,MLT,Malta,MLT,Malta,28-FEB-2005,,,,C35752,In Dissolution,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55028617,OGUZ MALTA HOLDING COMPANY LIMITED,MLT,Malta,MLT,Malta,28-FEB-2005,,,,C35753,In Dissolution,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55028906,EC MANAGEMENT SERVICES LTD.,MLT,Malta,MLT,Malta,12-APR-2005,,,,C36012,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029120,PANORAMA CAPITAL LTD.,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36205,Struck Off as Defunct,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029121,ASTRID CAPITAL LTD,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36206,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029122,Delta Capital Ltd,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36207,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029123,SWIFT BRIGHT CAPITAL LTD,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36208,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029124,DELTA INVESTMENTS LTD.,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36209,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029126,ASTRID INVESTMENTS LTD,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36210,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029127,PANORAMA INVESTMENTS LTD,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36211,Struck Off as Defunct,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029128,SWIFT BRIGHT INVESTMENTS LTD.,MLT,Malta,MLT,Malta,12-MAY-2005,,,,C36212,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029275,RACHMALTA INVESTMENTS LIMITED,MLT,Malta,MLT,Malta,03-JUN-2005,,,,C36345,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029575,TROY CAPITAL LIMITED,MLT,Malta,MLT,Malta,12-JUL-2005,,,,C36615,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029687,NAGOYA NAVIGATION COMPANY LIMITED,MLT,Malta,MLT,Malta,28-JUL-2005,,,,C36716,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55029692,NaturaTech Limited,MLT,Malta,MLT,Malta,28-JUL-2005,,,,C36720,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55030598,FALCON INSURANCE LTD,MLT,Malta,MLT,Malta,14-DEC-2005,,,,C37536,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55030600,INDOCARBON MALTA LIMITED,MLT,Malta,MLT,Malta,14-DEC-2005,,,,C37538,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55030749,IEE INTERNATIONAL ELECTRONICS & ENGINEERING MALTA LIMITED,MLT,Malta,MLT,Malta,22-DEC-2005,,,,C37672,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55031555,PENDEKAR HOLDINGS (NEPC) LIMITED,MLT,Malta,MLT,Malta,07-APR-2006,,,,C38398,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55031960,ALPHA REAL CAPITAL MALTA LIMITED,MLT,Malta,MLT,Malta,23-MAY-2006,,,,C38762,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55032099,VALLETTA GATEWAY TERMINALS LIMITED,MLT,Malta,MLT,Malta,08-JUN-2006,,,,C38888,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55032125,ARIES INVESTMENTS LIMITED,MLT,Malta,MLT,Malta,14-JUN-2006,,,,C38910,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55032707,TRITON IRAQ PETROLEUM COMPANY LIMITED,MLT,Malta,MLT,Malta,30-AUG-2006,,,,C39434,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55032734,ATWOOD OCEANICS MALTA LIMITED,MLT,Malta,MLT,Malta,01-SEP-2006,,,,C39459,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55033373,E-Clearing (Malta) Limited,MLT,Malta,MLT,Malta,23-NOV-2006,,,,C40032,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55033653,RSX INVESTMENTS LIMITED,MLT,Malta,MLT,Malta,18-DEC-2006,,,,C40285,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55034411,BISON MARITIME COMPANY LIMITED,MLT,Malta,MLT,Malta,15-MAR-2007,,,,C40968,In Dissolution,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55034414,BOOMERANG MARITIME COMPANY LIMITED,MLT,Malta,MLT,Malta,15-MAR-2007,,,,C40970,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55035159,GSP ATLAS LTD,MLT,Malta,MLT,Malta,19-JUN-2007,,,,C41640,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55035163,GSP ORIZONT LTD,MLT,Malta,MLT,Malta,19-JUN-2007,,,,C41644,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55035339,BULAVISTA LIMITED,MLT,Malta,MLT,Malta,05-JUL-2007,,,,C41802,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55035651,VANDORNE MJM LTD,MLT,Malta,MLT,Malta,09-AUG-2007,,,,C42083,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55036012,DEMOSTO INVESTMENTS LIMITED,MLT,Malta,MLT,Malta,20-SEP-2007,,,,C42408,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55037243,PAQUERETTE HOLDINGS LIMITED,MLT,Malta,MLT,Malta,07-FEB-2008,,,,C43516,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55037339,PADCREST INVESTMENTS LIMITED,MLT,Malta,MLT,Malta,19-FEB-2008,,,,C43602,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55037340,NABHILL LIMITED,MLT,Malta,MLT,Malta,19-FEB-2008,,,,C43603,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55038105,EURASIA ADDITIVES LIMITED,MLT,Malta,MLT,Malta,22-MAY-2008,,,,C44292,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55038155,RECHARGEPLUS GLOBAL LIMITED,MLT,Malta,MLT,Malta,28-MAY-2008,,,,C44337,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55038270,Interlake Commercial Limited,MLT,Malta,MLT,Malta,11-JUN-2008,,,,C44440,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55038899,PUMA ENERGY HOLDINGS MALTA 3 LIMITED,MLT,Malta,MLT,Malta,29-AUG-2008,,,,C45006,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55038993,POWER ENGINEERING LIMITED,MLT,Malta,MLT,Malta,11-SEP-2008,,,,C45091,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55039020,TRAFIGURA MARITIME VENTURES LIMITED,MLT,Malta,MLT,Malta,15-SEP-2008,,,,C45115,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55039450,MCO ENERGY LTD,MLT,Malta,MLT,Malta,03-NOV-2008,,,,C45502,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55040769,LUNALTA INVESTMENT LIMITED,MLT,Malta,MLT,Malta,23-APR-2009,,,,C46690,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55041085,CORMORANT HOLDING LIMITED,MLT,Malta,MLT,Malta,08-JUN-2009,,,,C46975,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55041167,USM LIMITED,MLT,Malta,MLT,Malta,15-JUN-2009,,,,C47048,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55041644,COZY GAMES LIMITED,MLT,Malta,MLT,Malta,07-AUG-2009,,,,C47478,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55041723,CAREGIVER & MANPOWER INTERNATIONAL SERVICES (MALTA) LIMITED,MLT,Malta,MLT,Malta,17-AUG-2009,,,,C47549,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55042708,CEPTRON TECHNOLOGIES LIMITED,MLT,Malta,MLT,Malta,14-DEC-2009,,,,C48435,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55042989,Atwood Malta Holding Company Limited,MLT,Malta,MLT,Malta,19-JAN-2010,,,,C48689,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55043106,TERUEL LIMITED,MLT,Malta,MLT,Malta,01-FEB-2010,,,,C48794,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55043133,A K REAL ESTATE LIMITED,MLT,Malta,MLT,Malta,04-FEB-2010,,,,C48818,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55045423,KOLMAR MARINE INVESTMENT CO LTD.,MLT,Malta,MLT,Malta,14-OCT-2010,,,,C50879,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55045909,Triple T Metals Company Limited,MLT,Malta,MLT,Malta,02-DEC-2010,,,,C51315,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55046217,SB GROUP GLOBAL HOLDINGS LIMITED,MLT,Malta,MLT,Malta,05-JAN-2011,,,,C51593,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55046219,SB GROUP (MALTA) LIMITED,MLT,Malta,MLT,Malta,05-JAN-2011,,,,C51595,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55046268,K & K Investment Ltd.,MLT,Malta,MLT,Malta,20-JAN-2011,,,,C51639,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55046494,V3 HOLDINGS LTD,MLT,Malta,MLT,Malta,31-JAN-2011,,,,C51842,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55046500,V3HUB LTD,MLT,Malta,MLT,Malta,31-JAN-2011,,,,C51848,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55046512,TYRE LIMITED,MLT,Malta,MLT,Malta,01-FEB-2011,,,,C51859,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55047229,GREYHOUND INTERNATIONAL LTD.,MLT,Malta,MLT,Malta,06-APR-2011,,,,C52503,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55047357,ALIZES MARINE LIMITED,MLT,Malta,MLT,Malta,18-APR-2011,,,,C52619,Struck Off,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55047431,TRAFIGURA NAT GAS LIMITED,MLT,Malta,MLT,Malta,27-APR-2011,,,,C52686,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55047470,LIMKOKWING UNIVERSITY OF CREATIVE TECHNOLOGY (MALTA) LIMITED,MLT,Malta,MLT,Malta,05-OCT-2011,,,,C52720,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55047523,RENSLIP LIMITED,MLT,Malta,MLT,Malta,06-MAY-2011,,,,C52769,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55047619,CSS INTERNATIONAL OPERATIONS LIMITED,MLT,Malta,MLT,Malta,16-MAY-2011,,,,C52855,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
55048281,QIAGEN FINANCE (MALTA) LIMITED,MLT,Malta,MLT,Malta,22-JUL-2011,,,,C53450,,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016,
