id,driverRef,season,roundId,raceName,lap,time,position
4278,hamilton,2017,2,Chinese Grand Prix,6,167.366,1
4279,ricciardo,2017,2,Chinese Grand Prix,6,170.155,2
4280,raikkonen,2017,2,Chinese Grand Prix,6,164.49,3
4281,max_verstappen,2017,2,Chinese Grand Prix,6,165.806,4
4282,bottas,2017,2,Chinese Grand Prix,6,166.09,5
4283,vettel,2017,2,Chinese Grand Prix,6,166.208,6
4284,alonso,2017,2,Chinese Grand Prix,6,156.353,7
4285,sainz,2017,2,Chinese Grand Prix,6,165.327,8
4286,kvyat,2017,2,Chinese Grand Prix,6,161.977,9
4287,massa,2017,2,Chinese Grand Prix,6,161.721,10
4288,perez,2017,2,Chinese Grand Prix,6,162.066,11
4289,kevin_magnussen,2017,2,Chinese Grand Prix,6,164.614,12
4290,ocon,2017,2,Chinese Grand Prix,6,164.054,13
4291,jolyon_palmer,2017,2,Chinese Grand Prix,6,163.221,14
4292,vandoorne,2017,2,Chinese Grand Prix,6,163.4,15
4293,hulkenberg,2017,2,Chinese Grand Prix,6,164.584,16
4294,ericsson,2017,2,Chinese Grand Prix,6,164.291,17
4295,grosjean,2017,2,Chinese Grand Prix,6,157.136,18
4296,hamilton,2017,2,Chinese Grand Prix,7,169.364,1
4297,ricciardo,2017,2,Chinese Grand Prix,7,166.761,2
4298,raikkonen,2017,2,Chinese Grand Prix,7,164.668,3
4299,max_verstappen,2017,2,Chinese Grand Prix,7,163.31,4
4300,vettel,2017,2,Chinese Grand Prix,7,159.718,5
4301,alonso,2017,2,Chinese Grand Prix,7,156.736,6
4302,sainz,2017,2,Chinese Grand Prix,7,154.888,7
4303,kvyat,2017,2,Chinese Grand Prix,7,149.243,8
4304,massa,2017,2,Chinese Grand Prix,7,148.064,9
4305,perez,2017,2,Chinese Grand Prix,7,147.192,10
4306,kevin_magnussen,2017,2,Chinese Grand Prix,7,146.151,11
4307,bottas,2017,2,Chinese Grand Prix,7,177.467,12
4308,ocon,2017,2,Chinese Grand Prix,7,149.053,13
4309,jolyon_palmer,2017,2,Chinese Grand Prix,7,148.26,14
4310,vandoorne,2017,2,Chinese Grand Prix,7,149.337,15
4311,hulkenberg,2017,2,Chinese Grand Prix,7,149.112,16
4312,ericsson,2017,2,Chinese Grand Prix,7,151.409,17
4313,grosjean,2017,2,Chinese Grand Prix,7,150.432,18
4314,hamilton,2017,2,Chinese Grand Prix,8,109.009,1
4315,ricciardo,2017,2,Chinese Grand Prix,8,109.127,2
4316,max_verstappen,2017,2,Chinese Grand Prix,8,109.316,3
4317,raikkonen,2017,2,Chinese Grand Prix,8,110.529,4
4318,vettel,2017,2,Chinese Grand Prix,8,109.05,5
4319,sainz,2017,2,Chinese Grand Prix,8,108.747,6
4320,alonso,2017,2,Chinese Grand Prix,8,110.176,7
4321,perez,2017,2,Chinese Grand Prix,8,110.302,8
4322,kevin_magnussen,2017,2,Chinese Grand Prix,8,112.805,9
4323,kvyat,2017,2,Chinese Grand Prix,8,118.319,10
4324,bottas,2017,2,Chinese Grand Prix,8,111.821,11
4325,massa,2017,2,Chinese Grand Prix,8,118.739,12
4326,ocon,2017,2,Chinese Grand Prix,8,112.157,13
4327,jolyon_palmer,2017,2,Chinese Grand Prix,8,114.661,14
4328,vandoorne,2017,2,Chinese Grand Prix,8,112.039,15
4329,hulkenberg,2017,2,Chinese Grand Prix,8,112.423,16
4330,grosjean,2017,2,Chinese Grand Prix,8,113.069,17
4331,ericsson,2017,2,Chinese Grand Prix,8,121.563,18
4332,hamilton,2017,2,Chinese Grand Prix,9,104.03,1
4333,ricciardo,2017,2,Chinese Grand Prix,9,104.463,2
4334,max_verstappen,2017,2,Chinese Grand Prix,9,103.07,3
4335,raikkonen,2017,2,Chinese Grand Prix,9,103.077,4
4336,vettel,2017,2,Chinese Grand Prix,9,102.951,5
4337,sainz,2017,2,Chinese Grand Prix,9,102.693,6
4338,alonso,2017,2,Chinese Grand Prix,9,104.12,7
4339,perez,2017,2,Chinese Grand Prix,9,103.433,8
4340,kevin_magnussen,2017,2,Chinese Grand Prix,9,106.78,9
4341,kvyat,2017,2,Chinese Grand Prix,9,109.667,10
4342,bottas,2017,2,Chinese Grand Prix,9,109.836,11
4343,ocon,2017,2,Chinese Grand Prix,9,110.015,12
4344,massa,2017,2,Chinese Grand Prix,9,111.247,13
4345,vandoorne,2017,2,Chinese Grand Prix,9,106.949,14
4346,hulkenberg,2017,2,Chinese Grand Prix,9,105.937,15
4347,jolyon_palmer,2017,2,Chinese Grand Prix,9,110.279,16
4348,grosjean,2017,2,Chinese Grand Prix,9,106.272,17
4349,ericsson,2017,2,Chinese Grand Prix,9,111.678,18
4350,hamilton,2017,2,Chinese Grand Prix,10,101.563,1
4351,ricciardo,2017,2,Chinese Grand Prix,10,101.735,2
4352,max_verstappen,2017,2,Chinese Grand Prix,10,101.54,3
4353,raikkonen,2017,2,Chinese Grand Prix,10,101.492,4
4354,vettel,2017,2,Chinese Grand Prix,10,101.495,5
4355,sainz,2017,2,Chinese Grand Prix,10,101.977,6
4356,alonso,2017,2,Chinese Grand Prix,10,102.097,7
4357,perez,2017,2,Chinese Grand Prix,10,101.581,8
4358,kevin_magnussen,2017,2,Chinese Grand Prix,10,103.046,9
4359,bottas,2017,2,Chinese Grand Prix,10,104.534,10
4360,kvyat,2017,2,Chinese Grand Prix,10,106.339,11
4361,ocon,2017,2,Chinese Grand Prix,10,105.039,12
4362,massa,2017,2,Chinese Grand Prix,10,107.076,13
4363,hulkenberg,2017,2,Chinese Grand Prix,10,105.133,14
4364,vandoorne,2017,2,Chinese Grand Prix,10,106.86,15
4365,jolyon_palmer,2017,2,Chinese Grand Prix,10,105.85,16
4366,grosjean,2017,2,Chinese Grand Prix,10,104.178,17
4367,ericsson,2017,2,Chinese Grand Prix,10,106.258,18
4368,hamilton,2017,2,Chinese Grand Prix,11,100.807,1
4369,max_verstappen,2017,2,Chinese Grand Prix,11,100.405,2
4370,ricciardo,2017,2,Chinese Grand Prix,11,101.882,3
4371,raikkonen,2017,2,Chinese Grand Prix,11,101.21,4
4372,vettel,2017,2,Chinese Grand Prix,11,101.204,5
4373,sainz,2017,2,Chinese Grand Prix,11,101.112,6
4374,alonso,2017,2,Chinese Grand Prix,11,101.589,7
4375,perez,2017,2,Chinese Grand Prix,11,100.798,8
4376,kevin_magnussen,2017,2,Chinese Grand Prix,11,101.859,9
4377,bottas,2017,2,Chinese Grand Prix,11,102.035,10
4378,kvyat,2017,2,Chinese Grand Prix,11,103.424,11
4379,ocon,2017,2,Chinese Grand Prix,11,103.457,12
4380,hulkenberg,2017,2,Chinese Grand Prix,11,102.303,13
4381,massa,2017,2,Chinese Grand Prix,11,105.475,14
4382,vandoorne,2017,2,Chinese Grand Prix,11,104.88,15
4383,jolyon_palmer,2017,2,Chinese Grand Prix,11,104.165,16
4384,grosjean,2017,2,Chinese Grand Prix,11,102.816,17
4385,ericsson,2017,2,Chinese Grand Prix,11,104.266,18
4386,hamilton,2017,2,Chinese Grand Prix,12,99.358,1
4387,max_verstappen,2017,2,Chinese Grand Prix,12,99.375,2
4388,ricciardo,2017,2,Chinese Grand Prix,12,100.774,3
4389,raikkonen,2017,2,Chinese Grand Prix,12,100.764,4
4390,vettel,2017,2,Chinese Grand Prix,12,100.669,5
4391,sainz,2017,2,Chinese Grand Prix,12,100.513,6
4392,alonso,2017,2,Chinese Grand Prix,12,101.536,7
4393,perez,2017,2,Chinese Grand Prix,12,100.738,8
4394,kevin_magnussen,2017,2,Chinese Grand Prix,12,101.2,9
4395,bottas,2017,2,Chinese Grand Prix,12,100.9,10
4396,kvyat,2017,2,Chinese Grand Prix,12,102.16,11
4397,ocon,2017,2,Chinese Grand Prix,12,102.559,12
4398,hulkenberg,2017,2,Chinese Grand Prix,12,101.809,13
4399,massa,2017,2,Chinese Grand Prix,12,102.835,14
4400,vandoorne,2017,2,Chinese Grand Prix,12,102.882,15
4401,jolyon_palmer,2017,2,Chinese Grand Prix,12,103.014,16
4402,grosjean,2017,2,Chinese Grand Prix,12,101.781,17
4403,ericsson,2017,2,Chinese Grand Prix,12,103.525,18
4404,hamilton,2017,2,Chinese Grand Prix,13,99.388,1
4405,max_verstappen,2017,2,Chinese Grand Prix,13,99.238,2
4406,ricciardo,2017,2,Chinese Grand Prix,13,100.272,3
4407,raikkonen,2017,2,Chinese Grand Prix,13,100.39,4
4408,vettel,2017,2,Chinese Grand Prix,13,100.42,5
4409,sainz,2017,2,Chinese Grand Prix,13,100.116,6
4410,alonso,2017,2,Chinese Grand Prix,13,101.254,7
4411,perez,2017,2,Chinese Grand Prix,13,100.462,8
4412,kevin_magnussen,2017,2,Chinese Grand Prix,13,100.9,9
4413,bottas,2017,2,Chinese Grand Prix,13,99.513,10
4414,kvyat,2017,2,Chinese Grand Prix,13,101.521,11
4415,ocon,2017,2,Chinese Grand Prix,13,101.175,12
4416,hulkenberg,2017,2,Chinese Grand Prix,13,101.4,13
4417,massa,2017,2,Chinese Grand Prix,13,101.617,14
4418,vandoorne,2017,2,Chinese Grand Prix,13,102.592,15
4419,jolyon_palmer,2017,2,Chinese Grand Prix,13,102.716,16
4420,grosjean,2017,2,Chinese Grand Prix,13,101.782,17
4421,ericsson,2017,2,Chinese Grand Prix,13,102.057,18
4422,hamilton,2017,2,Chinese Grand Prix,14,99.353,1
4423,max_verstappen,2017,2,Chinese Grand Prix,14,99.381,2
4424,ricciardo,2017,2,Chinese Grand Prix,14,99.959,3
4425,raikkonen,2017,2,Chinese Grand Prix,14,100.024,4
4426,vettel,2017,2,Chinese Grand Prix,14,99.979,5
4427,sainz,2017,2,Chinese Grand Prix,14,99.81,6
4428,alonso,2017,2,Chinese Grand Prix,14,101.189,7
4429,perez,2017,2,Chinese Grand Prix,14,100.582,8
4430,kevin_magnussen,2017,2,Chinese Grand Prix,14,100.316,9
4431,bottas,2017,2,Chinese Grand Prix,14,99.117,10
4432,kvyat,2017,2,Chinese Grand Prix,14,101.434,11
4433,ocon,2017,2,Chinese Grand Prix,14,101.438,12
4434,hulkenberg,2017,2,Chinese Grand Prix,14,101.065,13
4435,massa,2017,2,Chinese Grand Prix,14,101.182,14
4436,vandoorne,2017,2,Chinese Grand Prix,14,102.114,15
4437,jolyon_palmer,2017,2,Chinese Grand Prix,14,101.846,16
4438,grosjean,2017,2,Chinese Grand Prix,14,101.92,17
4439,ericsson,2017,2,Chinese Grand Prix,14,101.526,18
4440,hamilton,2017,2,Chinese Grand Prix,15,98.124,1
4441,max_verstappen,2017,2,Chinese Grand Prix,15,99.15,2
4442,ricciardo,2017,2,Chinese Grand Prix,15,99.648,3
4443,raikkonen,2017,2,Chinese Grand Prix,15,99.551,4
4444,vettel,2017,2,Chinese Grand Prix,15,99.724,5
4445,sainz,2017,2,Chinese Grand Prix,15,99.851,6
4446,alonso,2017,2,Chinese Grand Prix,15,101.158,7
4447,perez,2017,2,Chinese Grand Prix,15,100.599,8
4448,kevin_magnussen,2017,2,Chinese Grand Prix,15,100.141,9
4449,bottas,2017,2,Chinese Grand Prix,15,98.659,10
4450,kvyat,2017,2,Chinese Grand Prix,15,100.747,11
4451,ocon,2017,2,Chinese Grand Prix,15,101.35,12
4452,hulkenberg,2017,2,Chinese Grand Prix,15,100.76,13
4453,massa,2017,2,Chinese Grand Prix,15,101.136,14
4454,vandoorne,2017,2,Chinese Grand Prix,15,101.46,15
4455,jolyon_palmer,2017,2,Chinese Grand Prix,15,101.741,16
4456,grosjean,2017,2,Chinese Grand Prix,15,101.969,17
4457,ericsson,2017,2,Chinese Grand Prix,15,101.295,18
4458,hamilton,2017,2,Chinese Grand Prix,16,98.73,1
4459,max_verstappen,2017,2,Chinese Grand Prix,16,99.196,2
4460,ricciardo,2017,2,Chinese Grand Prix,16,99.278,3
4461,raikkonen,2017,2,Chinese Grand Prix,16,99.321,4
4462,vettel,2017,2,Chinese Grand Prix,16,99.261,5
4463,sainz,2017,2,Chinese Grand Prix,16,99.703,6
4464,alonso,2017,2,Chinese Grand Prix,16,100.774,7
4465,perez,2017,2,Chinese Grand Prix,16,100.989,8
4466,kevin_magnussen,2017,2,Chinese Grand Prix,16,100.032,9
4467,bottas,2017,2,Chinese Grand Prix,16,98.529,10
4468,kvyat,2017,2,Chinese Grand Prix,16,100.563,11
4469,ocon,2017,2,Chinese Grand Prix,16,100.768,12
4470,hulkenberg,2017,2,Chinese Grand Prix,16,100.603,13
4471,massa,2017,2,Chinese Grand Prix,16,100.585,14
4472,jolyon_palmer,2017,2,Chinese Grand Prix,16,101.322,15
4473,grosjean,2017,2,Chinese Grand Prix,16,101.614,16
4474,vandoorne,2017,2,Chinese Grand Prix,16,104.841,17
4475,ericsson,2017,2,Chinese Grand Prix,16,100.829,18
4476,hamilton,2017,2,Chinese Grand Prix,17,98.895,1
4477,max_verstappen,2017,2,Chinese Grand Prix,17,99.287,2
4478,ricciardo,2017,2,Chinese Grand Prix,17,99.055,3
4479,raikkonen,2017,2,Chinese Grand Prix,17,98.923,4
4480,vettel,2017,2,Chinese Grand Prix,17,98.941,5
4481,sainz,2017,2,Chinese Grand Prix,17,99.489,6
4482,alonso,2017,2,Chinese Grand Prix,17,100.427,7
4483,perez,2017,2,Chinese Grand Prix,17,100.627,8
4484,kevin_magnussen,2017,2,Chinese Grand Prix,17,100.042,9
4485,bottas,2017,2,Chinese Grand Prix,17,99.188,10
4486,kvyat,2017,2,Chinese Grand Prix,17,100.403,11
4487,ocon,2017,2,Chinese Grand Prix,17,100.343,12
4488,hulkenberg,2017,2,Chinese Grand Prix,17,101.072,13
4489,massa,2017,2,Chinese Grand Prix,17,100.455,14
4490,jolyon_palmer,2017,2,Chinese Grand Prix,17,101.233,15
4491,grosjean,2017,2,Chinese Grand Prix,17,100.867,16
4492,ericsson,2017,2,Chinese Grand Prix,17,100.87,17
4493,vandoorne,2017,2,Chinese Grand Prix,17,140.116,18
4494,hamilton,2017,2,Chinese Grand Prix,18,98.977,1
4495,max_verstappen,2017,2,Chinese Grand Prix,18,98.794,2
4496,ricciardo,2017,2,Chinese Grand Prix,18,99.204,3
4497,raikkonen,2017,2,Chinese Grand Prix,18,99.42,4
4498,vettel,2017,2,Chinese Grand Prix,18,99.526,5
4499,sainz,2017,2,Chinese Grand Prix,18,99.403,6
4500,alonso,2017,2,Chinese Grand Prix,18,100.258,7
4501,perez,2017,2,Chinese Grand Prix,18,100.052,8
4502,bottas,2017,2,Chinese Grand Prix,18,99.975,9
4503,kevin_magnussen,2017,2,Chinese Grand Prix,18,101.356,10
4504,kvyat,2017,2,Chinese Grand Prix,18,100.09,11
4505,ocon,2017,2,Chinese Grand Prix,18,100.212,12
4506,hulkenberg,2017,2,Chinese Grand Prix,18,100.518,13
4507,massa,2017,2,Chinese Grand Prix,18,100.902,14
4508,jolyon_palmer,2017,2,Chinese Grand Prix,18,100.963,15
4509,grosjean,2017,2,Chinese Grand Prix,18,101.048,16
4510,ericsson,2017,2,Chinese Grand Prix,18,100.783,17
4511,hamilton,2017,2,Chinese Grand Prix,19,98.556,1
4512,max_verstappen,2017,2,Chinese Grand Prix,19,98.747,2
4513,ricciardo,2017,2,Chinese Grand Prix,19,99.1,3
4514,raikkonen,2017,2,Chinese Grand Prix,19,98.955,4
4515,vettel,2017,2,Chinese Grand Prix,19,98.907,5
4516,sainz,2017,2,Chinese Grand Prix,19,99.49,6
4517,alonso,2017,2,Chinese Grand Prix,19,100.05,7
4518,perez,2017,2,Chinese Grand Prix,19,100.096,8
4519,bottas,2017,2,Chinese Grand Prix,19,98.071,9
4520,kevin_magnussen,2017,2,Chinese Grand Prix,19,100.459,10
4521,ocon,2017,2,Chinese Grand Prix,19,99.78,11
4522,hulkenberg,2017,2,Chinese Grand Prix,19,100.3,12
4523,massa,2017,2,Chinese Grand Prix,19,100.539,13
4524,jolyon_palmer,2017,2,Chinese Grand Prix,19,100.781,14
4525,grosjean,2017,2,Chinese Grand Prix,19,100.663,15
4526,ericsson,2017,2,Chinese Grand Prix,19,100.537,16
4527,hamilton,2017,2,Chinese Grand Prix,20,98.514,1
4528,max_verstappen,2017,2,Chinese Grand Prix,20,98.673,2
4529,ricciardo,2017,2,Chinese Grand Prix,20,98.821,3
4530,vettel,2017,2,Chinese Grand Prix,20,98.232,4
4531,raikkonen,2017,2,Chinese Grand Prix,20,99.67,5
4532,sainz,2017,2,Chinese Grand Prix,20,99.235,6
4533,alonso,2017,2,Chinese Grand Prix,20,100.12,7
4534,perez,2017,2,Chinese Grand Prix,20,104.872,8
4535,bottas,2017,2,Chinese Grand Prix,20,98.114,9
4536,kevin_magnussen,2017,2,Chinese Grand Prix,20,100.254,10
